# $ ../../source/project4 -L 2.4 -l 20 -c 300 -s 1
-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00
-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00
-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00
-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00
-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00
-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00
-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,-1.0000000000000000e+00
