1.0E0,-6.100641589141828E-03,6.425765745528313E-03,8.871906996836659E-05,-7.287256743049524E-06,-5.081798116470298E-06,2.182464478088091E-07
3.00348959632E-6,9.197072435481757E-01,3.769489356926712E-01,6.612226445473284E-05,-6.680014422118789E-03,1.591045745844236E-02,-4.285733910918290E-07
0.3227151E-6,1.313182054438775E+00,5.238027403010505E-01,-2.143298790828418E-02,-4.580673738523137E-03,1.421746938727736E-02,4.104620361665089E-04
954.79194E-6,2.550209154629485E+00,-4.432721232593654E+00,-3.866707508925721E-02,6.447098824156304E-03,4.121019457101368E-03,-1.613529989591600E-04
