# $ ./project4 -L 20 -E 2.4 -c 1E4 -s 0
c,E,CV,Mabs,Chi,M
1.8900000000000000e+03,-1.2541459545214173e+00,1.4118006241756247e+00,4.9036753040719200e-01,7.9215026940214184e+00,4.0684029613960865e-01
1.9000000000000000e+03,-1.2543398211467649e+00,1.4069019403362089e+00,4.9110468174644922e-01,7.8982404145478249e+00,4.0801683324566018e-01
1.9100000000000000e+03,-1.2545054945054945e+00,1.4026799411414888e+00,4.9214285714285716e-01,7.8952380952380965e+00,4.0948979591836732e-01
1.9200000000000000e+03,-1.2545132743362832e+00,1.4000365084556785e+00,4.9262623633524205e-01,7.8664866942294571e+00,4.1040343571056737e-01
1.9300000000000000e+03,-1.2543034697048163e+00,1.3989490968536986e+00,4.9221646815121700e-01,7.8345860103843208e+00,4.1041947177628174e-01
1.9400000000000000e+03,-1.2536063884595570e+00,1.4012806715031982e+00,4.9152498712004122e-01,7.8126726805877222e+00,4.1014940752189594e-01
1.9500000000000000e+03,-1.2531676063557149e+00,1.4010985887835987e+00,4.9125320348539214e-01,7.7825440729094675e+00,4.1029472065607381e-01
1.9600000000000000e+03,-1.2530443651198369e+00,1.3960183700292721e+00,4.9157827638959717e-01,7.7489877812828585e+00,4.1103263640999493e-01
1.9700000000000000e+03,-1.2524302384576358e+00,1.3967127218906072e+00,4.9193810248604769e-01,7.7180108615341938e+00,4.1180111618467785e-01
1.9800000000000000e+03,-1.2531953558808682e+00,1.3992397707833486e+00,4.9314235234729936e-01,7.7276050695472049e+00,4.1340989399293288e-01
1.9900000000000000e+03,-1.2535258663987947e+00,1.3956710899701523e+00,4.9407584128578608e-01,7.7193872047518726e+00,4.1474384731290814e-01
2.0000000000000000e+03,-1.2538830584707648e+00,1.3924263089178339e+00,4.9460519740129932e-01,7.6909202153878971e+00,4.1566966516741632e-01
2.0100000000000000e+03,-1.2537642963699651e+00,1.3877287514669157e+00,4.9469169567379412e-01,7.6547206076013481e+00,4.1614868224763796e-01
2.0200000000000000e+03,-1.2535675408213756e+00,1.3839813221822825e+00,4.9482929242949036e-01,7.6201852305697004e+00,4.1667491340920337e-01
2.0300000000000000e+03,-1.2538650910881339e+00,1.3808317958777128e+00,4.9548252092565243e-01,7.6000555661819131e+00,4.1771294928606600e-01
2.0400000000000000e+03,-1.2537285644292013e+00,1.3751539830929131e+00,4.9575453209211168e-01,7.5691603805796310e+00,4.1836599706026456e-01
2.0500000000000000e+03,-1.2537835202340322e+00,1.3696652000035101e+00,4.9636031204290587e-01,7.5454782000162819e+00,4.1934909800097514e-01
2.0600000000000000e+03,-1.2539786511402233e+00,1.3660229345466632e+00,4.9667637069383797e-01,7.5143605967372498e+00,4.2003881610868510e-01
2.0700000000000000e+03,-1.2534669241912120e+00,1.3654537355915990e+00,4.9587638821825203e-01,7.5052578750510142e+00,4.1960888459681311e-01
2.0800000000000000e+03,-1.2527679000480538e+00,1.3683144086618186e+00,4.9472849591542528e-01,7.5166884190447032e+00,4.1882748678519943e-01
2.0900000000000000e+03,-1.2517742706838833e+00,1.3769301455896665e+00,4.9305117168818746e-01,7.5844558843160632e+00,4.1732185557149692e-01
2.1000000000000000e+03,-1.2509757258448357e+00,1.3799017584886366e+00,4.9179914326511187e-01,7.6100586417942102e+00,4.1424083769633507e-01
2.1100000000000000e+03,-1.2508147797252487e+00,1.3741117486075862e+00,4.9106821411653245e-01,7.5930456479683617e+00,4.1067977261961153e-01
2.1200000000000000e+03,-1.2508062234794908e+00,1.3688158546103246e+00,4.9095709570957097e-01,7.5583299619447954e+00,4.0653936822253656e-01
2.1300000000000000e+03,-1.2507695917409667e+00,1.3633967447971904e+00,4.9075316752698261e-01,7.5252437170435771e+00,4.0253167526982636e-01
2.1400000000000000e+03,-1.2510462400747315e+00,1.3591797843113480e+00,4.9132881830920133e-01,7.5033235646824092e+00,3.9778374591312471e-01
2.1500000000000000e+03,-1.2514923291492328e+00,1.3563365109067844e+00,4.9212226871222692e-01,7.4942807100053113e+00,3.9285681078568113e-01
2.1600000000000000e+03,-1.2510735770476631e+00,1.3610439258203921e+00,4.9158491439148544e-01,7.4886392617776671e+00,3.8929893567792689e-01
2.1700000000000000e+03,-1.2504790419161678e+00,1.3605002110013074e+00,4.9103638876093969e-01,7.4712895843150520e+00,3.8578995854444953e-01
2.1800000000000000e+03,-1.2501421366345713e+00,1.3584191737239357e+00,4.8990142136634574e-01,7.4896801012986236e+00,3.8290463090325538e-01
2.1900000000000000e+03,-1.2496896394340484e+00,1.3565276178690182e+00,4.8890917389319943e-01,7.5006764738783511e+00,3.7991328160657234e-01
2.2000000000000000e+03,-1.2501317582916855e+00,1.3562099863097374e+00,4.8963652885052250e-01,7.4907246117734685e+00,3.7523852794184465e-01
2.2100000000000000e+03,-1.2506558118498416e+00,1.3553805804568684e+00,4.9019448213478062e-01,7.4696680516117953e+00,3.7076888285843507e-01
2.2200000000000000e+03,-1.2512561909049977e+00,1.3590285665670889e+00,4.9066186402521389e-01,7.4519305913164393e+00,3.6642503376857272e-01
2.2300000000000000e+03,-1.2506588973554460e+00,1.3598078658326864e+00,4.8925818018825640e-01,7.4998727990595784e+00,3.6398700134468848e-01
2.2400000000000000e+03,-1.2502543507362784e+00,1.3572857795403859e+00,4.8735385988398039e-01,7.6026556886146102e+00,3.6225345827755467e-01
2.2500000000000000e+03,-1.2498489560195469e+00,1.3561734489932431e+00,4.8554642381163932e-01,7.6923721234052733e+00,3.6037983118613953e-01
2.2600000000000000e+03,-1.2495223352498894e+00,1.3530420451272172e+00,4.8435205661211855e-01,7.7149952648486453e+00,3.5783281733746131e-01
2.2700000000000000e+03,-1.2491985909291061e+00,1.3498196290024806e+00,4.8367239101717302e-01,7.7000089724729825e+00,3.5480405107881990e-01
2.2800000000000000e+03,-1.2492941692240245e+00,1.3461129259964841e+00,4.8386672512056117e-01,7.6686135820865582e+00,3.5093380096448923e-01
2.2900000000000000e+03,-1.2495024006983850e+00,1.3421793229786849e+00,4.8433653426451329e-01,7.6457836121113134e+00,3.4682016586643383e-01
2.3000000000000000e+03,-1.2489569752281617e+00,1.3438268609224149e+00,4.8446110386788355e-01,7.6146879450091323e+00,3.4308344198174706e-01
2.3100000000000000e+03,-1.2488662916486368e+00,1.3432505674587547e+00,4.8449156209433147e-01,7.5832523860854435e+00,3.3947209000432715e-01
2.3200000000000000e+03,-1.2484360189573460e+00,1.3411431479730709e+00,4.8395950021542439e-01,7.5624093201938960e+00,3.3645411460577335e-01
2.3300000000000000e+03,-1.2479751179751180e+00,1.3401866913592864e+00,4.8292792792792794e-01,7.5730903683606368e+00,3.3396610896610895e-01
2.3400000000000000e+03,-1.2476121315677060e+00,1.3370102940179878e+00,4.8111277231952160e-01,7.6696622688386462e+00,3.3258650149508762e-01
2.3500000000000000e+03,-1.2471331348362400e+00,1.3376068495910860e+00,4.7942364951084643e-01,7.7511941049969746e+00,3.3150786899191836e-01
2.3600000000000000e+03,-1.2468064379500212e+00,1.3357605223229208e+00,4.7826556543837356e-01,7.7743980298228283e+00,3.3097628123676409e-01
2.3700000000000000e+03,-1.2463939266132433e+00,1.3335813555152198e+00,4.7786587937579078e-01,7.7497294636328968e+00,3.3119780683256012e-01
2.3800000000000000e+03,-1.2460520789584209e+00,1.3315976463615016e+00,4.7785174296514071e-01,7.7179292079845032e+00,3.3179966400671984e-01
2.3900000000000000e+03,-1.2459347553324969e+00,1.3278464909449719e+00,4.7749477206189878e-01,7.6930951961975937e+00,3.3205353408615645e-01
2.4000000000000000e+03,-1.2457934194085798e+00,1.3249431236992375e+00,4.7717409412744688e-01,7.6661600186488084e+00,3.3233860891295292e-01
2.4100000000000000e+03,-1.2455537121526339e+00,1.3245695594922609e+00,4.7743882206553295e-01,7.6474014742330079e+00,3.3320406470344255e-01
2.4200000000000000e+03,-1.2463733994217265e+00,1.3336017728820355e+00,4.7871953738124745e-01,7.6839894372767281e+00,3.3508054522924413e-01
2.4300000000000000e+03,-1.2466474701768819e+00,1.3307902806898508e+00,4.7961332784862193e-01,7.6857114032755964e+00,3.3656519950637592e-01
2.4400000000000000e+03,-1.2474272839000411e+00,1.3390357817518939e+00,4.8087873822204019e-01,7.7213669333957116e+00,3.3841663252765258e-01
2.4500000000000000e+03,-1.2485638514891881e+00,1.3572392435412439e+00,4.8222358221134232e-01,7.7642004268290679e+00,3.4034271725826193e-01
2.4600000000000000e+03,-1.2489435188947582e+00,1.3564510008670319e+00,4.8314099959366108e-01,7.7694751505581063e+00,3.4183665176757416e-01
2.4700000000000000e+03,-1.2490408741400243e+00,1.3525064883681732e+00,4.8377984621610687e-01,7.7553248506907879e+00,3.4304734925131525e-01
2.4800000000000000e+03,-1.2491656590084643e+00,1.3515767867500521e+00,4.8419790407093916e-01,7.7374146062811491e+00,3.4403264812575574e-01
2.4900000000000000e+03,-1.2486350863107185e+00,1.3538337819889599e+00,4.8304295463669206e-01,7.7690040414729014e+00,3.4344038538739463e-01
2.5000000000000000e+03,-1.2485125949620153e+00,1.3496453322354052e+00,4.8206717313074771e-01,7.7808651682602958e+00,3.4302279088364657e-01
2.5100000000000000e+03,-1.2482198327359617e+00,1.3467172953540463e+00,4.8050179211469535e-01,7.8526594810789518e+00,3.4182397451214652e-01
2.5200000000000000e+03,-1.2481792939309799e+00,1.3436120741092232e+00,4.7941888139627131e-01,7.8723273609179918e+00,3.3964498214994054e-01
2.5300000000000000e+03,-1.2473646779928882e+00,1.3517582642514172e+00,4.7780323982615569e-01,7.9526528390249798e+00,3.3802449624654285e-01
2.5400000000000000e+03,-1.2470523415977961e+00,1.3497043497356773e+00,4.7702085792994886e-01,7.9490586314134672e+00,3.3559622195985833e-01
2.5500000000000000e+03,-1.2468012544100353e+00,1.3461251098693892e+00,4.7558800470403761e-01,8.0067142292528466e+00,3.3384359074872599e-01
2.5600000000000000e+03,-1.2460874658336587e+00,1.3519891429035247e+00,4.7393791487700121e-01,8.0926077787625523e+00,3.3244240531042563e-01
2.5700000000000000e+03,-1.2451808634772461e+00,1.3624559968690164e+00,4.7222481524698556e-01,8.1869035431600725e+00,3.3114741345779852e-01
2.5800000000000000e+03,-1.2446958543200310e+00,1.3622219597712300e+00,4.7088725300271217e-01,8.2381227037726834e+00,3.3029058504455638e-01
2.5900000000000000e+03,-1.2444307217290622e+00,1.3588204713578560e+00,4.6986105750675411e-01,8.2558986221987958e+00,3.2980702431493630e-01
2.6000000000000000e+03,-1.2445059592464436e+00,1.3556215066222421e+00,4.6920222991157245e-01,8.2520485471656073e+00,3.2968665897731642e-01
2.6100000000000000e+03,-1.2448142474147836e+00,1.3532859087087747e+00,4.6941018766756032e-01,8.2239398499303054e+00,3.3042895442359244e-01
2.6200000000000000e+03,-1.2451125524608928e+00,1.3509923003577899e+00,4.7006486074017551e-01,8.2154863902883193e+00,3.3161388782907286e-01
2.6300000000000000e+03,-1.2455188141391107e+00,1.3511884691789142e+00,4.7108323831242871e-01,8.2324789541878634e+00,3.3315849486887117e-01
2.6400000000000000e+03,-1.2463687996970845e+00,1.3638635614954133e+00,4.7235138205225291e-01,8.2747221959772563e+00,3.3494888299886405e-01
2.6500000000000000e+03,-1.2469596378725010e+00,1.3663631826892446e+00,4.7345529988683516e-01,8.2983779361899010e+00,3.3657110524330441e-01
2.6600000000000000e+03,-1.2475084554678693e+00,1.3681150846525978e+00,4.7448703494926719e-01,8.3146107229553916e+00,3.3811724915445324e-01
2.6700000000000000e+03,-1.2481916885061775e+00,1.3731635533790092e+00,4.7562336203669042e-01,8.3415348247977583e+00,3.3976413328341443e-01
2.6800000000000000e+03,-1.2486049981350242e+00,1.3746939029027394e+00,4.7663371876165611e-01,8.3581495904403784e+00,3.4128123834390151e-01
2.6900000000000000e+03,-1.2491675956893349e+00,1.3769079909973623e+00,4.7763285024154589e-01,8.3733879137890881e+00,3.4278335191378673e-01
2.7000000000000000e+03,-1.2498296927064052e+00,1.3835339189869147e+00,4.7870048130322101e-01,8.3965407064898354e+00,3.4435024065161052e-01
2.7100000000000000e+03,-1.2500258207303578e+00,1.3815704074077959e+00,4.7942272224271482e-01,8.3898574671283619e+00,3.4556805606787167e-01
2.7200000000000000e+03,-1.2501470047776553e+00,1.3779794294910188e+00,4.8012495406100697e-01,8.3817473671211111e+00,3.4676221977214261e-01
2.7300000000000000e+03,-1.2504174295129991e+00,1.3786953326608808e+00,4.8092456975466857e-01,8.3833235970566040e+00,3.4805016477480777e-01
2.7400000000000000e+03,-1.2511054359722729e+00,1.3847782269499098e+00,4.8205217074060563e-01,8.4124031095454193e+00,3.4966253192265595e-01
2.7500000000000000e+03,-1.2512686295892401e+00,1.3812823741552116e+00,4.8266266812068337e-01,8.3996801742406451e+00,3.5075427117411850e-01
2.7600000000000000e+03,-1.2519594349873235e+00,1.3859284945248951e+00,4.8355487142339731e-01,8.4070465976686748e+00,3.5212423035132195e-01
2.7700000000000000e+03,-1.2526163839769036e+00,1.3900299534907137e+00,4.8457776975821004e-01,8.4267325869491820e+00,3.5362143630458320e-01
2.7800000000000000e+03,-1.2528514922689680e+00,1.3896352148084867e+00,4.8537216828478963e-01,8.4289937555930319e+00,3.5488673139158577e-01
2.7900000000000000e+03,-1.2538265854532427e+00,1.4051448123770520e+00,4.8660336796847004e-01,8.4699390856527632e+00,3.5658545324256535e-01
2.8000000000000000e+03,-1.2544662620492681e+00,1.4087931656790085e+00,4.8766868975365940e-01,8.4931885364805115e+00,3.5811495894323458e-01
2.8100000000000000e+03,-1.2550942725008893e+00,1.4126756496745734e+00,4.8863927427961579e-01,8.5086220932123524e+00,3.5954642475987192e-01
2.8200000000000000e+03,-1.2548635235732011e+00,1.4102286535649129e+00,4.8902694080113435e-01,8.4865889136535024e+00,3.6039170506912444e-01
2.8300000000000000e+03,-1.2550794772165312e+00,1.4068045527107214e+00,4.8918050158954435e-01,8.4581743061160761e+00,3.6099964676792651e-01
2.8400000000000000e+03,-1.2550439985920452e+00,1.4029640262665579e+00,4.8927314325941573e-01,8.4309940185867998e+00,3.6154347060894054e-01
2.8500000000000000e+03,-1.2548754822869170e+00,1.3991394539004760e+00,4.8937039635215712e-01,8.4039778359319595e+00,3.6208874079270431e-01
2.8600000000000000e+03,-1.2553198182453686e+00,1.3997299013142692e+00,4.9014330653617622e-01,8.4037627428824493e+00,3.6330653617616221e-01
2.8700000000000000e+03,-1.2555311738070358e+00,1.3961541894022831e+00,4.9070358760013932e-01,8.3903737810894956e+00,3.6430860327412051e-01
2.8800000000000000e+03,-1.2554078444984380e+00,1.3928792515791757e+00,4.9087469628601177e-01,8.3644420782922229e+00,3.6491843110031241e-01
2.8900000000000000e+03,-1.2553822206848841e+00,1.3905764212244724e+00,4.9080767900380495e-01,8.3364371653133880e+00,3.6528709789000346e-01
2.9000000000000000e+03,-1.2550603240261977e+00,1.3886666102516376e+00,4.9067907618062739e-01,8.3089142950663035e+00,3.6559117545673908e-01
2.9100000000000000e+03,-1.2547612504294057e+00,1.3870140336713475e+00,4.9076262452765368e-01,8.2819653597588889e+00,3.6610443146684984e-01
2.9200000000000000e+03,-1.2548202670318382e+00,1.3861579615093735e+00,4.9108866826429304e-01,8.2674191506858126e+00,3.6685724067100312e-01
2.9300000000000000e+03,-1.2554281815080177e+00,1.3905269729758252e+00,4.9203514158990103e-01,8.2837760366437134e+00,3.6822756738314566e-01
2.9400000000000000e+03,-1.2553519211152671e+00,1.3878537336517462e+00,4.9227473648418907e-01,8.2615851758427201e+00,3.6888813328799730e-01
2.9500000000000000e+03,-1.2552829549305320e+00,1.3869954331072449e+00,4.9247712639783126e-01,8.2439705301045940e+00,3.6950864113859710e-01
2.9600000000000000e+03,-1.2556399864910504e+00,1.3869144298472520e+00,4.9307497467071931e-01,8.2354203172139631e+00,3.7052178318135764e-01
2.9700000000000000e+03,-1.2559845169976438e+00,1.3860838870138725e+00,4.9366543251430495e-01,8.2268474946661794e+00,3.7152473914506901e-01
2.9800000000000000e+03,-1.2561657162026165e+00,1.3830993080294622e+00,4.9418819188191881e-01,8.2143623741671803e+00,3.7245722911774570e-01
2.9900000000000000e+03,-1.2567101303911736e+00,1.3857133363760064e+00,4.9507856904045466e-01,8.2271317584016206e+00,3.7375459712470743e-01
3.0000000000000000e+03,-1.2574075308230590e+00,1.3919209936919972e+00,4.9601466177940684e-01,8.2443927221415994e+00,3.7509496834388534e-01
3.0100000000000000e+03,-1.2574792427764863e+00,1.3896307855611290e+00,4.9636001328462309e-01,8.2270040820103691e+00,3.7584191298571901e-01
3.0200000000000000e+03,-1.2577259185700098e+00,1.3870194991673215e+00,4.9684045018205891e-01,8.2126374874207091e+00,3.7672128434293278e-01
3.0300000000000000e+03,-1.2580897393599471e+00,1.3859754662674328e+00,4.9740019795447049e-01,8.2027061233850880e+00,3.7767733421313099e-01
3.0400000000000000e+03,-1.2574942453140414e+00,1.3913713085354908e+00,4.9725090430779345e-01,8.1832411246307863e+00,3.7792173627096348e-01
3.0500000000000000e+03,-1.2573025237627007e+00,1.3919730272990465e+00,4.9731891183218613e-01,8.1596836391777217e+00,3.7838085873484106e-01
3.0600000000000000e+03,-1.2572819340084940e+00,1.3880854498110391e+00,4.9754982032015682e-01,8.1367567054557952e+00,3.7900032669062400e-01
3.0700000000000000e+03,-1.2570954086616737e+00,1.3854673433658415e+00,4.9790947574080108e-01,8.1190208853932369e+00,3.7974601107131228e-01
3.0800000000000000e+03,-1.2569490425186627e+00,1.3852672517868363e+00,4.9845829276209025e-01,8.1110314232727436e+00,3.8067835118468030e-01
3.0900000000000000e+03,-1.2568586218052409e+00,1.3817579086624443e+00,4.9891620834681333e-01,8.0968413295568791e+00,3.8151730831446140e-01
3.1000000000000000e+03,-1.2574363108674620e+00,1.3857518782336531e+00,4.9972105772331504e-01,8.1044681132393190e+00,3.8270074169622703e-01
3.1100000000000000e+03,-1.2574831243972999e+00,1.3834510353948164e+00,5.0009964641594340e-01,8.0871728870465560e+00,3.8345548055287687e-01
3.1200000000000000e+03,-1.2577058635052867e+00,1.3814788258459381e+00,5.0060237103492466e-01,8.0762745670433862e+00,3.8433194488945849e-01
3.1300000000000000e+03,-1.2583359948898114e+00,1.3862945485418297e+00,5.0141488342382623e-01,8.0855680861509960e+00,3.8551580964548066e-01
3.1400000000000000e+03,-1.2587137854186565e+00,1.3857760199576254e+00,5.0212352753900036e-01,8.0871901767650876e+00,3.8659344157911490e-01
3.1500000000000000e+03,-1.2586797841954935e+00,1.3827071631195875e+00,5.0249127261186932e-01,8.0704323236007962e+00,3.8732783243414787e-01
3.1600000000000000e+03,-1.2588326478962353e+00,1.3790685189008578e+00,5.0287409047769693e-01,8.0543321674580888e+00,3.8807497627333121e-01
3.1700000000000000e+03,-1.2585745821507410e+00,1.3780562806887373e+00,5.0312677388836324e-01,8.0340151916796465e+00,3.8868968779564805e-01
3.1800000000000000e+03,-1.2585193335429110e+00,1.3759895137139513e+00,5.0351147437912613e-01,8.0179910317083269e+00,3.8943414020748190e-01
3.1900000000000000e+03,-1.2590880601692260e+00,1.3854122326485039e+00,5.0431996239423382e-01,8.0325720421182272e+00,3.9060012535255401e-01
3.2000000000000000e+03,-1.2595126522961575e+00,1.3879525438574345e+00,5.0494689159637618e-01,8.0316823373722404e+00,3.9158231802561699e-01
3.2100000000000000e+03,-1.2595017128620367e+00,1.3849571512115391e+00,5.0522578635938964e-01,8.0126757658512062e+00,3.9221426346932420e-01
3.2200000000000000e+03,-1.2596212356411052e+00,1.3814881918029618e+00,5.0511331884507915e-01,7.9900229555325275e+00,3.9245265445513816e-01
3.2300000000000000e+03,-1.2594738471061591e+00,1.3781961540132164e+00,5.0491798204890126e-01,7.9679383712598257e+00,3.9260600433302384e-01
3.2400000000000000e+03,-1.2593859919777846e+00,1.3770115131654344e+00,5.0493520518358526e-01,7.9476826284628483e+00,3.9296976241900650e-01
3.2500000000000000e+03,-1.2586096585665949e+00,1.3888828150466628e+00,5.0417871424177174e-01,7.9555550685443146e+00,3.9255767456167334e-01
3.2600000000000000e+03,-1.2579024839006439e+00,1.3978426221907132e+00,5.0330113462128179e-01,7.9772788656752480e+00,3.9202238577123583e-01
3.2700000000000000e+03,-1.2574747783552431e+00,1.3985984083446714e+00,5.0216906144909812e-01,8.0242196835330031e+00,3.9123051054723329e-01
3.2800000000000000e+03,-1.2569064309661688e+00,1.4030762190200097e+00,5.0122066443157576e-01,8.0498011906406415e+00,3.9062023773239862e-01
3.2900000000000000e+03,-1.2564661197204496e+00,1.4039468114290861e+00,5.0021877848678220e-01,8.0808083905342603e+00,3.8995442114858703e-01
3.3000000000000000e+03,-1.2559224477431081e+00,1.4091250998565734e+00,4.9933353529233565e-01,8.1073302927215529e+00,3.8940321114813692e-01
3.3100000000000000e+03,-1.2557142857142858e+00,1.4071085798660508e+00,4.9833282996073691e-01,8.1421019440945965e+00,3.8873452129266084e-01
3.3200000000000000e+03,-1.2554080096356519e+00,1.4055018599431277e+00,4.9736073471845826e-01,8.1698781411124859e+00,3.8809244203553150e-01
3.3300000000000000e+03,-1.2551185830081057e+00,1.4042210413896328e+00,4.9611828279795861e-01,8.2316176021503829e+00,3.8717502251576102e-01
3.3400000000000000e+03,-1.2549925172104159e+00,1.4015581831148816e+00,4.9479796468123316e-01,8.3042346915174985e+00,3.8588446572882368e-01
3.3500000000000000e+03,-1.2550014920919130e+00,1.3981227617075169e+00,4.9374067442554465e-01,8.3429068758617184e+00,3.8431363772008353e-01
3.3600000000000000e+03,-1.2549122285034215e+00,1.3945584793590091e+00,4.9307497768521275e-01,8.3432061442836130e+00,3.8236685510264801e-01
3.3700000000000000e+03,-1.2541975674873924e+00,1.4045515759429590e+00,4.9211658261643426e-01,8.3717948770410207e+00,3.8072827054286562e-01
3.3800000000000000e+03,-1.2539840283939663e+00,1.4022321456820288e+00,4.9106921029281281e-01,8.4089771174598962e+00,3.7919402543626146e-01
3.3900000000000000e+03,-1.2539457387201416e+00,1.3988213493218431e+00,4.9038336773813035e-01,8.4116264436223513e+00,3.7731347685048661e-01
3.4000000000000000e+03,-1.2533460746839165e+00,1.4041769101836257e+00,4.8974713319611879e-01,8.4104029469052506e+00,3.7539841223169651e-01
3.4100000000000000e+03,-1.2529111697449429e+00,1.4055586518378504e+00,4.8934769862210492e-01,8.3996762254194373e+00,3.7326150688947524e-01
3.4200000000000000e+03,-1.2526658871674947e+00,1.4036849018527846e+00,4.8926045016077169e-01,8.3766919486946705e+00,3.7082724349605378e-01
3.4300000000000000e+03,-1.2524336928009325e+00,1.4029473644125625e+00,4.8949868842902944e-01,8.3590565308509674e+00,3.6808219178082191e-01
3.4400000000000000e+03,-1.2522580645161290e+00,1.4004640696888497e+00,4.8968759081662305e-01,8.3373045219474911e+00,3.6540104620749780e-01
3.4500000000000000e+03,-1.2521356128658361e+00,1.3970942507240049e+00,4.8988698927847002e-01,8.3169808715260540e+00,3.6272384815995368e-01
3.4600000000000000e+03,-1.2522450158913607e+00,1.3957080529576540e+00,4.9020369835307709e-01,8.3007599630483053e+00,3.5994365790234034e-01
3.4700000000000000e+03,-1.2520599250936331e+00,1.3932778645199229e+00,4.9056179775280895e-01,8.2853142463450613e+00,3.5713627196773268e-01
3.4800000000000000e+03,-1.2519706980752658e+00,1.3907817240257272e+00,4.9082016661878769e-01,8.2668190857178701e+00,3.5444268888250507e-01
3.4900000000000000e+03,-1.2520338012030936e+00,1.3884544386250783e+00,4.9096533944428528e-01,8.2452113437445256e+00,3.5187625322257232e-01
3.5000000000000000e+03,-1.2520536989431590e+00,1.3859162045883473e+00,4.9092544987146530e-01,8.2234029107120037e+00,3.4950871179662957e-01
3.5100000000000000e+03,-1.2517003702648817e+00,1.3856164117044678e+00,4.9054970093990313e-01,8.2090757180853569e+00,3.4749074337795499e-01
3.5200000000000000e+03,-1.2513831297926725e+00,1.3842927387640378e+00,4.8981823345640441e-01,8.2189971442493679e+00,3.4584209031525132e-01
3.5300000000000000e+03,-1.2509855564995751e+00,1.3847424844901752e+00,4.8920702350608891e-01,8.2182186191738467e+00,3.4408666100254881e-01
3.5400000000000000e+03,-1.2505676362609432e+00,1.3857816187187382e+00,4.8832533182716742e-01,8.2472803924378777e+00,3.4261508048573852e-01
3.5500000000000000e+03,-1.2503210363277950e+00,1.3864176370229619e+00,4.8832019149535344e-01,8.2273047471261478e+00,3.4028020275978599e-01
3.5600000000000000e+03,-1.2505307497893849e+00,1.3840154311152066e+00,4.8877000842459983e-01,8.2182515509173300e+00,3.3750351024992981e-01
3.5700000000000000e+03,-1.2512321478577428e+00,1.3935945920343202e+00,4.8951134136096330e-01,8.2288445015716896e+00,3.3444833380005595e-01
3.5800000000000000e+03,-1.2516643395699525e+00,1.3960152451240271e+00,4.9027366657358279e-01,8.2409769992906003e+00,3.3138508796425575e-01
3.5900000000000000e+03,-1.2516513505987190e+00,1.3923100090300851e+00,4.9060985797827905e-01,8.2259033886116946e+00,3.2876079086605403e-01
3.6000000000000000e+03,-1.2517245209663981e+00,1.3898683761609241e+00,4.9089419605665091e-01,8.2086513324399526e+00,3.2620105526242710e-01
3.6100000000000000e+03,-1.2517280531708668e+00,1.3871776237002171e+00,4.9095402935474936e-01,8.1872029155761545e+00,3.2387842702852399e-01
3.6200000000000000e+03,-1.2517370892018780e+00,1.3841858776911018e+00,4.9117647058823527e-01,8.1688708568210515e+00,3.2140568903617783e-01
3.6300000000000000e+03,-1.2517956485816579e+00,1.3819251731090265e+00,4.9152299641971908e-01,8.1553602235288274e+00,3.1882126136050676e-01
3.6400000000000000e+03,-1.2517687448503159e+00,1.3797302573156760e+00,4.9177835759406752e-01,8.1389595410866225e+00,3.1634029112881079e-01
3.6500000000000000e+03,-1.2519391947411669e+00,1.3775691306269287e+00,4.9222815666940561e-01,8.1292065619234268e+00,3.1367707477403450e-01
3.6600000000000000e+03,-1.2517263042884459e+00,1.3760791252560063e+00,4.9243376126741323e-01,8.1117666023448702e+00,3.1127014476918874e-01
3.6700000000000000e+03,-1.2520539362571506e+00,1.3765344237231147e+00,4.9311495505311903e-01,8.1191321841899420e+00,3.0839961863252519e-01
3.6800000000000000e+03,-1.2522792719369737e+00,1.3748788242259025e+00,4.9377750611246946e-01,8.1248867507699902e+00,3.0555963053518065e-01
3.6900000000000000e+03,-1.2527526415605528e+00,1.3782517753722410e+00,4.9455703061500950e-01,8.1410255009959140e+00,3.0261446762395017e-01
3.7000000000000000e+03,-1.2532315590380978e+00,1.3838142572935417e+00,4.9533909754120509e-01,8.1600040274063694e+00,2.9967846527965414e-01
3.7100000000000000e+03,-1.2530369172729723e+00,1.3834784339039619e+00,4.9536917272972247e-01,8.1430204901356475e+00,2.9750606305578009e-01
3.7200000000000000e+03,-1.2526417629669444e+00,1.3845018414635257e+00,4.9464928782585327e-01,8.1565447156056958e+00,2.9609513571620533e-01
3.7300000000000000e+03,-1.2524309836504959e+00,1.3822971756583229e+00,4.9411283838113107e-01,8.1542599613616336e+00,2.9451219512195126e-01
3.7400000000000000e+03,-1.2521384656508956e+00,1.3813205818926995e+00,4.9314354450681636e-01,8.1945750653390341e+00,2.9339214113873296e-01
3.7500000000000000e+03,-1.2519408157824581e+00,1.3797815186524962e+00,4.9198080511863501e-01,8.2577660454087134e+00,2.9247667288723006e-01
3.7600000000000000e+03,-1.2519595852166976e+00,1.3768696611597306e+00,4.9083754320659401e-01,8.3191155605290756e+00,2.9164052113799521e-01
3.7700000000000000e+03,-1.2517157252718112e+00,1.3783847354351211e+00,4.9006364359586313e-01,8.3356176401280440e+00,2.9033943251127020e-01
3.7800000000000000e+03,-1.2509944459137794e+00,1.3892940742338042e+00,4.8918804549061096e-01,8.3676433615294172e+00,2.8915101824914041e-01
3.7900000000000000e+03,-1.2505908731205486e+00,1.3906781493487743e+00,4.8855974676866259e-01,8.3727880162383226e+00,2.8772619361646007e-01
