euler_pos0,euler_pos1,euler_pos2,verlet_pos0,verlet_pos1,verlet_pos2
0.0705488,1.0035,0,0.0690585,0.997619,0
0.0642602,1.00395,0,0.062789,0.998033,0
0.0579689,1.00437,0,0.056517,0.998408,0
0.051675,1.00474,0,0.0502428,0.998743,0
0.0453789,1.00508,0,0.0439666,0.999039,0
0.0390808,1.00537,0,0.0376886,0.999296,0
0.0327809,1.00563,0,0.0314092,0.999513,0
0.0264794,1.00585,0,0.0251286,0.99969,0
0.0201767,1.00603,0,0.0188469,0.999829,0
0.0138729,1.00617,0,0.0125645,0.999927,0
0.00756831,1.00627,0,0.00628159,0.999987,0
0.00126319,1.00633,0,-1.55211e-06,1.00001,0
-0.00504222,1.00635,0,-0.0062847,0.999987,0
-0.0113477,1.00633,0,-0.0125676,0.999927,0
-0.017653,1.00627,0,-0.01885,0.999829,0
-0.0239578,1.00617,0,-0.0251317,0.999691,0
-0.0302619,1.00603,0,-0.0314123,0.999513,0
-0.0365651,1.00586,0,-0.0376917,0.999296,0
-0.0428671,1.00564,0,-0.0439697,0.999039,0
-0.0491677,1.00538,0,-0.0502459,0.998743,0
-0.0554665,1.00509,0,-0.0565201,0.998408,0
-0.0617635,1.00475,0,-0.0627921,0.998033,0
-0.0680583,1.00438,0,-0.0690616,0.997619,0
-0.0743507,1.00397,0,-0.0753284,0.997165,0
-0.0806403,1.00351,0,-0.0815922,0.996672,0
-0.0869271,1.00302,0,-0.0878528,0.99614,0
-0.0932107,1.00249,0,-0.0941099,0.995568,0
-0.0994909,1.00192,0,-0.100363,0.994957,0
-0.105767,1.00131,0,-0.106613,0.994307,0
-0.11204,1.00066,0,-0.112858,0.993618,0
-0.118309,0.999971,0,-0.119099,0.992889,0
-0.124573,0.999242,0,-0.125335,0.992121,0
-0.130832,0.998475,0,-0.131566,0.991314,0
-0.137087,0.997669,0,-0.137792,0.990468,0
-0.143336,0.996823,0,-0.144012,0.989582,0
-0.14958,0.995939,0,-0.150227,0.988658,0
-0.155819,0.995015,0,-0.156436,0.987695,0
-0.162051,0.994052,0,-0.162639,0.986692,0
-0.168278,0.99305,0,-0.168835,0.985651,0
-0.174498,0.99201,0,-0.175025,0.984571,0
-0.180712,0.99093,0,-0.181207,0.983452,0
-0.186918,0.989811,0,-0.187383,0.982294,0
-0.193118,0.988654,0,-0.193551,0.981097,0
-0.19931,0.987458,0,-0.199712,0.979861,0
-0.205495,0.986223,0,-0.205864,0.978587,0
-0.211672,0.984949,0,-0.212009,0.977275,0
-0.217841,0.983637,0,-0.218145,0.975923,0
-0.224001,0.982286,0,-0.224272,0.974533,0
-0.230153,0.980897,0,-0.230391,0.973105,0
-0.236297,0.979469,0,-0.236501,0.971638,0
-0.242431,0.978003,0,-0.242601,0.970133,0
-0.248556,0.976498,0,-0.248691,0.96859,0
-0.254671,0.974955,0,-0.254772,0.967008,0
-0.260777,0.973374,0,-0.260843,0.965388,0
-0.266873,0.971754,0,-0.266904,0.96373,0
-0.272958,0.970096,0,-0.272954,0.962034,0
-0.279033,0.968401,0,-0.278993,0.9603,0
-0.285098,0.966667,0,-0.285021,0.958528,0
-0.291151,0.964895,0,-0.291038,0.956718,0
-0.297194,0.963086,0,-0.297043,0.954871,0
-0.303225,0.961239,0,-0.303037,0.952986,0
-0.309244,0.959354,0,-0.309019,0.951063,0
-0.315251,0.957431,0,-0.314988,0.949103,0
-0.321246,0.955471,0,-0.320945,0.947105,0
-0.327229,0.953473,0,-0.32689,0.945069,0
-0.3332,0.951438,0,-0.332821,0.942997,0
-0.339157,0.949365,0,-0.338739,0.940887,0
-0.345102,0.947256,0,-0.344645,0.93874,0
-0.351033,0.945109,0,-0.350536,0.936556,0
-0.356951,0.942925,0,-0.356413,0.934335,0
-0.362855,0.940704,0,-0.362277,0.932077,0
-0.368744,0.938446,0,-0.368126,0.929783,0
-0.37462,0.936151,0,-0.373961,0.927452,0
-0.380482,0.933819,0,-0.379781,0.925084,0
-0.386328,0.931451,0,-0.385586,0.922679,0
-0.39216,0.929046,0,-0.391375,0.920238,0
-0.397977,0.926605,0,-0.397149,0.917761,0
-0.403778,0.924128,0,-0.402908,0.915248,0
-0.409564,0.921614,0,-0.408651,0.912698,0
-0.415333,0.919064,0,-0.414377,0.910112,0
-0.421087,0.916478,0,-0.420087,0.907491,0
-0.426825,0.913856,0,-0.425781,0.904833,0
-0.432546,0.911198,0,-0.431458,0.90214,0
-0.43825,0.908504,0,-0.437117,0.899412,0
-0.443938,0.905774,0,-0.44276,0.896647,0
-0.449608,0.90301,0,-0.448385,0.893848,0
-0.455261,0.900209,0,-0.453992,0.891013,0
-0.460897,0.897373,0,-0.459581,0.888143,0
-0.466514,0.894502,0,-0.465153,0.885238,0
-0.472114,0.891596,0,-0.470705,0.882298,0
-0.477695,0.888655,0,-0.47624,0.879323,0
-0.483258,0.885679,0,-0.481755,0.876313,0
-0.488802,0.882669,0,-0.487252,0.873269,0
-0.494327,0.879623,0,-0.492729,0.87019,0
-0.499833,0.876543,0,-0.498187,0.867077,0
-0.50532,0.873429,0,-0.503625,0.86393,0
-0.510787,0.87028,0,-0.509043,0.860748,0
-0.516234,0.867097,0,-0.514441,0.857533,0
-0.521662,0.863881,0,-0.519819,0.854284,0
-0.527069,0.86063,0,-0.525176,0.851001,0
-0.532456,0.857345,0,-0.530513,0.847684,0
-0.537822,0.854027,0,-0.535828,0.844334,0
-0.543167,0.850675,0,-0.541123,0.840951,0
-0.548491,0.84729,0,-0.546396,0.837534,0
-0.553794,0.843871,0,-0.551647,0.834085,0
-0.559076,0.84042,0,-0.556877,0.830602,0
-0.564336,0.836935,0,-0.562085,0.827087,0
-0.569574,0.833418,0,-0.567271,0.823539,0
-0.57479,0.829867,0,-0.572434,0.819958,0
-0.579984,0.826285,0,-0.577574,0.816345,0
-0.585155,0.822669,0,-0.582692,0.8127,0
-0.590304,0.819022,0,-0.587787,0.809023,0
-0.595429,0.815342,0,-0.592858,0.805314,0
-0.600532,0.81163,0,-0.597907,0.801573,0
-0.605611,0.807887,0,-0.602931,0.797801,0
-0.610667,0.804111,0,-0.607932,0.793996,0
-0.615699,0.800304,0,-0.612909,0.790161,0
-0.620708,0.796466,0,-0.617861,0.786295,0
-0.625692,0.792596,0,-0.622789,0.782397,0
-0.630652,0.788695,0,-0.627693,0.778468,0
-0.635587,0.784763,0,-0.632572,0.774509,0
-0.640498,0.780801,0,-0.637426,0.770519,0
-0.645384,0.776807,0,-0.642254,0.766499,0
-0.650245,0.772784,0,-0.647058,0.762449,0
-0.655081,0.768729,0,-0.651835,0.758368,0
-0.659891,0.764645,0,-0.656587,0.754257,0
-0.664676,0.76053,0,-0.661313,0.750117,0
-0.669435,0.756386,0,-0.666013,0.745947,0
-0.674168,0.752212,0,-0.670687,0.741748,0
-0.678874,0.748008,0,-0.675334,0.737519,0
-0.683555,0.743775,0,-0.679955,0.733261,0
-0.688209,0.739513,0,-0.684549,0.728975,0
-0.692836,0.735221,0,-0.689115,0.724659,0
-0.697436,0.730901,0,-0.693655,0.720315,0
-0.702009,0.726552,0,-0.698167,0.715942,0
-0.706555,0.722175,0,-0.702652,0.711542,0
-0.711074,0.717769,0,-0.707108,0.707113,0
-0.715565,0.713335,0,-0.711537,0.702656,0
-0.720028,0.708872,0,-0.715938,0.698171,0
-0.724463,0.704382,0,-0.720311,0.693659,0
-0.72887,0.699864,0,-0.724655,0.68912,0
-0.733249,0.695319,0,-0.72897,0.684553,0
-0.737599,0.690746,0,-0.733257,0.679959,0
-0.741921,0.686147,0,-0.737515,0.675339,0
-0.746213,0.68152,0,-0.741743,0.670691,0
-0.750477,0.676866,0,-0.745943,0.666018,0
-0.754712,0.672186,0,-0.750113,0.661318,0
-0.758917,0.667479,0,-0.754253,0.656591,0
-0.763093,0.662746,0,-0.758363,0.651839,0
-0.767239,0.657987,0,-0.762444,0.647062,0
-0.771356,0.653203,0,-0.766495,0.642258,0
-0.775442,0.648392,0,-0.770515,0.63743,0
-0.779498,0.643556,0,-0.774505,0.632576,0
-0.783524,0.638694,0,-0.778464,0.627697,0
-0.78752,0.633808,0,-0.782392,0.622793,0
-0.791485,0.628896,0,-0.78629,0.617865,0
-0.795419,0.62396,0,-0.790157,0.612913,0
-0.799323,0.618999,0,-0.793992,0.607936,0
-0.803195,0.614014,0,-0.797796,0.602935,0
-0.807036,0.609005,0,-0.801568,0.597911,0
-0.810845,0.603971,0,-0.805309,0.592862,0
-0.814624,0.598914,0,-0.809019,0.587791,0
-0.81837,0.593834,0,-0.812696,0.582696,0
-0.822085,0.58873,0,-0.816341,0.577578,0
-0.825768,0.583602,0,-0.819954,0.572438,0
-0.829418,0.578452,0,-0.823534,0.567274,0
-0.833037,0.573279,0,-0.827082,0.562089,0
-0.836623,0.568083,0,-0.830597,0.556881,0
-0.840176,0.562865,0,-0.83408,0.551651,0
-0.843697,0.557625,0,-0.83753,0.5464,0
-0.847185,0.552363,0,-0.840946,0.541127,0
-0.85064,0.547079,0,-0.844329,0.535832,0
-0.854062,0.541774,0,-0.847679,0.530516,0
-0.857451,0.536447,0,-0.850996,0.52518,0
-0.860807,0.531099,0,-0.854279,0.519823,0
-0.864129,0.52573,0,-0.857528,0.514445,0
-0.867417,0.52034,0,-0.860744,0.509047,0
-0.870672,0.51493,0,-0.863925,0.503628,0
-0.873893,0.5095,0,-0.867072,0.49819,0
-0.877079,0.504049,0,-0.870185,0.492732,0
-0.880232,0.498579,0,-0.873264,0.487255,0
-0.883351,0.493089,0,-0.876308,0.481759,0
-0.886435,0.487579,0,-0.879318,0.476243,0
-0.889485,0.48205,0,-0.882293,0.470709,0
-0.8925,0.476502,0,-0.885233,0.465156,0
-0.89548,0.470936,0,-0.888138,0.459585,0
-0.898426,0.46535,0,-0.891008,0.453995,0
-0.901336,0.459747,0,-0.893843,0.448388,0
-0.904212,0.454125,0,-0.896643,0.442763,0
-0.907052,0.448485,0,-0.899407,0.437121,0
-0.909858,0.442828,0,-0.902135,0.431461,0
-0.912627,0.437153,0,-0.904829,0.425784,0
-0.915362,0.431461,0,-0.907486,0.420091,0
-0.91806,0.425751,0,-0.910107,0.41438,0
-0.920723,0.420025,0,-0.912693,0.408654,0
-0.92335,0.414283,0,-0.915243,0.402911,0
-0.925942,0.408523,0,-0.917756,0.397153,0
-0.928497,0.402748,0,-0.920233,0.391378,0
-0.931016,0.396957,0,-0.922674,0.385589,0
-0.933499,0.39115,0,-0.925079,0.379784,0
-0.935945,0.385328,0,-0.927447,0.373964,0
-0.938355,0.37949,0,-0.929778,0.368129,0
-0.940729,0.373637,0,-0.932073,0.36228,0
-0.943066,0.36777,0,-0.93433,0.356416,0
-0.945366,0.361888,0,-0.936551,0.350539,0
-0.94763,0.355991,0,-0.938735,0.344647,0
-0.949857,0.350081,0,-0.940882,0.338742,0
-0.952046,0.344157,0,-0.942992,0.332824,0
-0.954199,0.338219,0,-0.945064,0.326892,0
-0.956315,0.332267,0,-0.9471,0.320948,0
-0.958393,0.326302,0,-0.949098,0.314991,0
-0.960434,0.320325,0,-0.951058,0.309021,0
-0.962438,0.314335,0,-0.952981,0.30304,0
-0.964404,0.308332,0,-0.954866,0.297046,0
-0.966333,0.302317,0,-0.956713,0.29104,0
-0.968224,0.29629,0,-0.958523,0.285024,0
-0.970077,0.290251,0,-0.960295,0.278995,0
-0.971893,0.2842,0,-0.962029,0.272956,0
-0.973671,0.278138,0,-0.963725,0.266906,0
-0.975411,0.272066,0,-0.965383,0.260846,0
-0.977113,0.265982,0,-0.967003,0.254775,0
-0.978777,0.259888,0,-0.968585,0.248694,0
-0.980402,0.253783,0,-0.970128,0.242603,0
-0.98199,0.247668,0,-0.971633,0.236503,0
-0.98354,0.241543,0,-0.9731,0.230393,0
-0.985051,0.235409,0,-0.974528,0.224275,0
-0.986524,0.229265,0,-0.975918,0.218147,0
-0.987958,0.223112,0,-0.977269,0.212011,0
-0.989354,0.216951,0,-0.978582,0.205867,0
-0.990712,0.21078,0,-0.979856,0.199714,0
-0.992031,0.204601,0,-0.981092,0.193553,0
-0.993311,0.198414,0,-0.982289,0.187385,0
-0.994553,0.192219,0,-0.983447,0.18121,0
-0.995756,0.186016,0,-0.984566,0.175027,0
-0.99692,0.179805,0,-0.985646,0.168837,0
-0.998046,0.173588,0,-0.986687,0.162641,0
-0.999132,0.167363,0,-0.98769,0.156438,0
-1.00018,0.161131,0,-0.988653,0.150229,0
-1.00119,0.154893,0,-0.989577,0.144014,0
-1.00216,0.148649,0,-0.990463,0.137794,0
-1.00309,0.142399,0,-0.991309,0.131568,0
-1.00398,0.136143,0,-0.992116,0.125337,0
-1.00483,0.129881,0,-0.992884,0.119101,0
-1.00565,0.123614,0,-0.993613,0.11286,0
-1.00642,0.117342,0,-0.994302,0.106615,0
-1.00716,0.111065,0,-0.994952,0.100365,0
-1.00785,0.104784,0,-0.995563,0.0941116,0
-1.00851,0.0984983,0,-0.996135,0.0878545,0
-1.00913,0.0922085,0,-0.996667,0.0815939,0
-1.0097,0.0859149,0,-0.99716,0.07533,0
-1.01024,0.0796177,0,-0.997614,0.0690632,0
-1.01074,0.0733171,0,-0.998028,0.0627937,0
-1.0112,0.0670134,0,-0.998403,0.0565217,0
-1.01162,0.0607069,0,-0.998738,0.0502474,0
-1.012,0.0543977,0,-0.999034,0.0439712,0
-1.01235,0.0480862,0,-0.999291,0.0376932,0
-1.01265,0.0417726,0,-0.999508,0.0314138,0
-1.01291,0.0354571,0,-0.999685,0.0251331,0
-1.01314,0.02914,0,-0.999823,0.0188514,0
-1.01332,0.0228215,0,-0.999922,0.0125689,0
-1.01347,0.0165018,0,-0.999981,0.00628601,0
-1.01357,0.0101813,0,-1,2.83334e-06,0
-1.01364,0.00386014,0,-0.999981,-0.00628035,0
-1.01366,-0.00246143,0,-0.999922,-0.0125633,0
-1.01365,-0.00878315,0,-0.999823,-0.0188457,0
-1.0136,-0.0151048,0,-0.999685,-0.0251274,0
-1.0135,-0.0214261,0,-0.999508,-0.0314081,0
-1.01337,-0.0277467,0,-0.999291,-0.0376876,0
-1.0132,-0.0340666,0,-0.999034,-0.0439655,0
-1.01299,-0.0403854,0,-0.998738,-0.0502418,0
-1.01274,-0.0467028,0,-0.998403,-0.056516,0
-1.01245,-0.0530187,0,-0.998028,-0.062788,0
-1.01212,-0.0593328,0,-0.997613,-0.0690576,0
-1.01175,-0.0656448,0,-0.99716,-0.0753244,0
-1.01135,-0.0719545,0,-0.996667,-0.0815882,0
-1.0109,-0.0782616,0,-0.996135,-0.0878489,0
-1.01041,-0.0845659,0,-0.995563,-0.094106,0
-1.00989,-0.0908672,0,-0.994952,-0.100359,0
-1.00932,-0.0971652,0,-0.994302,-0.106609,0
-1.00872,-0.10346,0,-0.993612,-0.112854,0
-1.00807,-0.10975,0,-0.992884,-0.119095,0
-1.00739,-0.116037,0,-0.992116,-0.125331,0
-1.00667,-0.122319,0,-0.991309,-0.131562,0
-1.00591,-0.128597,0,-0.990462,-0.137788,0
-1.00511,-0.13487,0,-0.989577,-0.144009,0
-1.00427,-0.141138,0,-0.988653,-0.150224,0
-1.00339,-0.147401,0,-0.987689,-0.156433,0
-1.00247,-0.153658,0,-0.986687,-0.162635,0
-1.00151,-0.15991,0,-0.985645,-0.168832,0
-1.00052,-0.166156,0,-0.984565,-0.175021,0
-0.999481,-0.172395,0,-0.983446,-0.181204,0
-0.998407,-0.178628,0,-0.982288,-0.18738,0
-0.997294,-0.184854,0,-0.981091,-0.193548,0
-0.996142,-0.191073,0,-0.979856,-0.199708,0
-0.994951,-0.197286,0,-0.978582,-0.205861,0
-0.993722,-0.20349,0,-0.977269,-0.212005,0
-0.992454,-0.209687,0,-0.975917,-0.218142,0
-0.991147,-0.215876,0,-0.974528,-0.224269,0
-0.989801,-0.222057,0,-0.973099,-0.230388,0
-0.988417,-0.228229,0,-0.971632,-0.236498,0
-0.986995,-0.234393,0,-0.970127,-0.242598,0
-0.985533,-0.240548,0,-0.968584,-0.248688,0
-0.984034,-0.246694,0,-0.967002,-0.254769,0
-0.982496,-0.252831,0,-0.965382,-0.26084,0
-0.98092,-0.258957,0,-0.963724,-0.266901,0
-0.979306,-0.265074,0,-0.962028,-0.272951,0
-0.977653,-0.271181,0,-0.960294,-0.27899,0
-0.975963,-0.277278,0,-0.958522,-0.285018,0
-0.974234,-0.283364,0,-0.956713,-0.291035,0
-0.972467,-0.289439,0,-0.954865,-0.29704,0
-0.970663,-0.295504,0,-0.95298,-0.303034,0
-0.96882,-0.301557,0,-0.951057,-0.309016,0
-0.96694,-0.307598,0,-0.949097,-0.314986,0
-0.965022,-0.313628,0,-0.947099,-0.320943,0
-0.963067,-0.319646,0,-0.945064,-0.326887,0
-0.961074,-0.325651,0,-0.942991,-0.332819,0
-0.959043,-0.331644,0,-0.940881,-0.338737,0
-0.956976,-0.337625,0,-0.938734,-0.344642,0
-0.95487,-0.343593,0,-0.93655,-0.350534,0
-0.952728,-0.349547,0,-0.934329,-0.356411,0
-0.950548,-0.355488,0,-0.932071,-0.362275,0
-0.948332,-0.361416,0,-0.929777,-0.368124,0
-0.946078,-0.367329,0,-0.927445,-0.373959,0
-0.943788,-0.373229,0,-0.925077,-0.379779,0
-0.94146,-0.379114,0,-0.922673,-0.385583,0
-0.939096,-0.384985,0,-0.920232,-0.391373,0
-0.936696,-0.390841,0,-0.917755,-0.397147,0
-0.934259,-0.396682,0,-0.915241,-0.402906,0
-0.931785,-0.402508,0,-0.912692,-0.408649,0
-0.929275,-0.408318,0,-0.910106,-0.414375,0
-0.926729,-0.414113,0,-0.907485,-0.420085,0
-0.924147,-0.419892,0,-0.904827,-0.425779,0
-0.921528,-0.425655,0,-0.902134,-0.431456,0
-0.918874,-0.431401,0,-0.899405,-0.437116,0
-0.916184,-0.437131,0,-0.896641,-0.442758,0
-0.913458,-0.442845,0,-0.893841,-0.448383,0
-0.910696,-0.448541,0,-0.891007,-0.45399,0
-0.907899,-0.45422,0,-0.888136,-0.45958,0
-0.905067,-0.459881,0,-0.885231,-0.465151,0
-0.902199,-0.465525,0,-0.882291,-0.470704,0
-0.899296,-0.471151,0,-0.879316,-0.476238,0
-0.896358,-0.476759,0,-0.876307,-0.481754,0
-0.893385,-0.482348,0,-0.873262,-0.48725,0
-0.890377,-0.487919,0,-0.870184,-0.492728,0
-0.887335,-0.493471,0,-0.867071,-0.498185,0
-0.884258,-0.499005,0,-0.863923,-0.503623,0
-0.881146,-0.504519,0,-0.860742,-0.509042,0
-0.878,-0.510013,0,-0.857526,-0.51444,0
-0.874819,-0.515488,0,-0.854277,-0.519818,0
-0.871605,-0.520943,0,-0.850994,-0.525175,0
-0.868356,-0.526379,0,-0.847678,-0.530512,0
-0.865074,-0.531794,0,-0.844328,-0.535827,0
-0.861758,-0.537188,0,-0.840944,-0.541122,0
-0.858408,-0.542562,0,-0.837528,-0.546395,0
-0.855025,-0.547915,0,-0.834078,-0.551646,0
-0.851608,-0.553246,0,-0.830596,-0.556876,0
-0.848158,-0.558557,0,-0.82708,-0.562084,0
-0.844675,-0.563846,0,-0.823532,-0.56727,0
-0.841159,-0.569113,0,-0.819952,-0.572433,0
-0.83761,-0.574359,0,-0.816339,-0.577573,0
-0.834029,-0.579582,0,-0.812694,-0.582691,0
-0.830415,-0.584783,0,-0.809017,-0.587786,0
-0.826768,-0.589961,0,-0.805307,-0.592858,0
-0.82309,-0.595117,0,-0.801566,-0.597906,0
-0.819379,-0.600249,0,-0.797794,-0.60293,0
-0.815636,-0.605359,0,-0.79399,-0.607931,0
-0.811861,-0.610445,0,-0.790154,-0.612908,0
-0.808055,-0.615508,0,-0.786288,-0.617861,0
-0.804217,-0.620547,0,-0.78239,-0.622789,0
-0.800347,-0.625562,0,-0.778462,-0.627692,0
-0.796447,-0.630553,0,-0.774502,-0.632571,0
-0.792515,-0.63552,0,-0.770513,-0.637425,0
-0.788552,-0.640462,0,-0.766492,-0.642254,0
-0.784559,-0.645379,0,-0.762442,-0.647057,0
-0.780535,-0.650272,0,-0.758361,-0.651835,0
-0.77648,-0.655139,0,-0.754251,-0.656587,0
-0.772395,-0.659981,0,-0.75011,-0.661313,0
-0.76828,-0.664798,0,-0.74594,-0.666013,0
-0.764135,-0.669589,0,-0.741741,-0.670687,0
-0.75996,-0.674355,0,-0.737512,-0.675334,0
-0.755755,-0.679094,0,-0.733254,-0.679955,0
-0.751521,-0.683807,0,-0.728968,-0.684549,0
-0.747257,-0.688494,0,-0.724652,-0.689115,0
-0.742964,-0.693154,0,-0.720308,-0.693655,0
-0.738642,-0.697787,0,-0.715936,-0.698167,0
-0.734292,-0.702393,0,-0.711535,-0.702652,0
-0.729912,-0.706973,0,-0.707106,-0.707108,0
-0.725504,-0.711525,0,-0.702649,-0.711537,0
-0.721068,-0.716049,0,-0.698164,-0.715938,0
-0.716604,-0.720546,0,-0.693652,-0.720311,0
-0.712111,-0.725015,0,-0.689113,-0.724655,0
-0.707591,-0.729456,0,-0.684546,-0.72897,0
-0.703043,-0.733869,0,-0.679952,-0.733257,0
-0.698467,-0.738254,0,-0.675332,-0.737515,0
-0.693865,-0.74261,0,-0.670684,-0.741744,0
-0.689235,-0.746937,0,-0.666011,-0.745943,0
-0.684578,-0.751236,0,-0.661311,-0.750113,0
-0.679894,-0.755505,0,-0.656584,-0.754253,0
-0.675184,-0.759746,0,-0.651832,-0.758364,0
-0.670447,-0.763957,0,-0.647055,-0.762445,0
-0.665684,-0.768138,0,-0.642251,-0.766495,0
-0.660896,-0.77229,0,-0.637423,-0.770515,0
-0.656081,-0.776412,0,-0.632569,-0.774505,0
-0.65124,-0.780504,0,-0.62769,-0.778464,0
-0.646374,-0.784566,0,-0.622786,-0.782393,0
-0.641483,-0.788598,0,-0.617858,-0.786291,0
-0.636567,-0.792599,0,-0.612906,-0.790157,0
-0.631626,-0.796569,0,-0.607929,-0.793993,0
-0.62666,-0.800509,0,-0.602928,-0.797797,0
-0.621669,-0.804418,0,-0.597903,-0.801569,0
-0.616655,-0.808295,0,-0.592855,-0.80531,0
-0.611616,-0.812142,0,-0.587784,-0.809019,0
-0.606553,-0.815957,0,-0.582689,-0.812697,0
-0.601466,-0.81974,0,-0.577571,-0.816342,0
-0.596356,-0.823492,0,-0.57243,-0.819955,0
-0.591222,-0.827212,0,-0.567267,-0.823535,0
-0.586066,-0.8309,0,-0.562082,-0.827083,0
-0.580886,-0.834556,0,-0.556874,-0.830598,0
-0.575684,-0.838179,0,-0.551644,-0.834081,0
-0.570459,-0.841771,0,-0.546393,-0.837531,0
-0.565211,-0.845329,0,-0.541119,-0.840947,0
-0.559942,-0.848855,0,-0.535825,-0.844331,0
-0.55465,-0.852349,0,-0.530509,-0.847681,0
-0.549337,-0.855809,0,-0.525173,-0.850997,0
-0.544003,-0.859236,0,-0.519815,-0.85428,0
-0.538647,-0.86263,0,-0.514438,-0.857529,0
-0.53327,-0.86599,0,-0.509039,-0.860745,0
-0.527872,-0.869317,0,-0.503621,-0.863926,0
-0.522453,-0.872611,0,-0.498183,-0.867074,0
-0.517014,-0.875871,0,-0.492725,-0.870187,0
-0.511554,-0.879096,0,-0.487248,-0.873265,0
-0.506075,-0.882288,0,-0.481752,-0.87631,0
-0.500575,-0.885446,0,-0.476236,-0.879319,0
-0.495056,-0.888569,0,-0.470702,-0.882294,0
-0.489518,-0.891659,0,-0.465149,-0.885234,0
-0.48396,-0.894713,0,-0.459578,-0.888139,0
-0.478383,-0.897733,0,-0.453988,-0.89101,0
-0.472788,-0.900719,0,-0.448381,-0.893844,0
-0.467174,-0.903669,0,-0.442756,-0.896644,0
-0.461541,-0.906584,0,-0.437114,-0.899408,0
-0.455891,-0.909465,0,-0.431454,-0.902137,0
-0.450222,-0.91231,0,-0.425777,-0.90483,0
-0.444536,-0.91512,0,-0.420083,-0.907488,0
-0.438833,-0.917895,0,-0.414373,-0.910109,0
-0.433112,-0.920634,0,-0.408647,-0.912695,0
-0.427374,-0.923337,0,-0.402904,-0.915244,0
-0.421619,-0.926005,0,-0.397145,-0.917758,0
-0.415848,-0.928637,0,-0.391371,-0.920235,0
-0.41006,-0.931233,0,-0.385582,-0.922676,0
-0.404256,-0.933793,0,-0.379777,-0.925081,0
-0.398437,-0.936316,0,-0.373957,-0.927448,0
-0.392601,-0.938804,0,-0.368122,-0.92978,0
-0.386751,-0.941255,0,-0.362273,-0.932074,0
-0.380885,-0.94367,0,-0.356409,-0.934332,0
-0.375003,-0.946048,0,-0.350532,-0.936553,0
-0.369108,-0.94839,0,-0.34464,-0.938737,0
-0.363197,-0.950695,0,-0.338735,-0.940884,0
-0.357273,-0.952963,0,-0.332817,-0.942994,0
-0.351334,-0.955194,0,-0.326885,-0.945067,0
-0.345381,-0.957389,0,-0.320941,-0.947102,0
-0.339415,-0.959546,0,-0.314984,-0.9491,0
-0.333435,-0.961666,0,-0.309014,-0.95106,0
-0.327442,-0.963749,0,-0.303033,-0.952983,0
-0.321437,-0.965795,0,-0.297039,-0.954868,0
-0.315418,-0.967803,0,-0.291033,-0.956716,0
-0.309387,-0.969774,0,-0.285016,-0.958525,0
-0.303344,-0.971707,0,-0.278988,-0.960297,0
-0.297289,-0.973603,0,-0.272949,-0.962031,0
-0.291222,-0.975461,0,-0.266899,-0.963727,0
-0.285144,-0.977281,0,-0.260839,-0.965385,0
-0.279054,-0.979063,0,-0.254768,-0.967005,0
-0.272953,-0.980808,0,-0.248687,-0.968587,0
-0.266841,-0.982514,0,-0.242596,-0.97013,0
-0.260719,-0.984183,0,-0.236496,-0.971635,0
-0.254587,-0.985813,0,-0.230386,-0.973102,0
-0.248444,-0.987405,0,-0.224268,-0.974531,0
-0.242291,-0.988959,0,-0.21814,-0.975921,0
-0.236129,-0.990475,0,-0.212004,-0.977272,0
-0.229958,-0.991952,0,-0.20586,-0.978585,0
-0.223777,-0.993391,0,-0.199707,-0.979859,0
-0.217587,-0.994792,0,-0.193546,-0.981094,0
-0.211389,-0.996154,0,-0.187378,-0.982291,0
-0.205182,-0.997477,0,-0.181203,-0.983449,0
-0.198967,-0.998762,0,-0.17502,-0.984568,0
-0.192744,-1.00001,0,-0.16883,-0.985649,0
