exact,numeric
7.630000000000e+02,9.300607109584e+02
7.670000000000e+02,9.373143823028e+02
7.710000000000e+02,9.445863634236e+02
7.750000000000e+02,9.518763473457e+02
7.790000000000e+02,9.591840269196e+02
7.830000000000e+02,9.665090948134e+02
7.870000000000e+02,9.738512435051e+02
7.910000000000e+02,9.812101652764e+02
7.950000000000e+02,9.885855522067e+02
7.990000000000e+02,9.959770961678e+02
8.030000000000e+02,1.003384488820e+03
8.070000000000e+02,1.010807421609e+03
8.110000000000e+02,1.018245585760e+03
8.150000000000e+02,1.025698672279e+03
8.190000000000e+02,1.033166371950e+03
8.230000000000e+02,1.040648375330e+03
8.270000000000e+02,1.048144372754e+03
8.310000000000e+02,1.055654054332e+03
8.350000000000e+02,1.063177109945e+03
8.390000000000e+02,1.070713229255e+03
8.430000000000e+02,1.078262101696e+03
8.470000000000e+02,1.085823416484e+03
8.510000000000e+02,1.093396862613e+03
8.550000000000e+02,1.100982128858e+03
8.590000000000e+02,1.108578903781e+03
8.630000000000e+02,1.116186875730e+03
8.670000000000e+02,1.123805732846e+03
8.710000000000e+02,1.131435163061e+03
8.750000000000e+02,1.139074854109e+03
8.790000000000e+02,1.146724493522e+03
8.830000000000e+02,1.154383768642e+03
8.870000000000e+02,1.162052366622e+03
8.910000000000e+02,1.169729974428e+03
8.950000000000e+02,1.177416278851e+03
8.990000000000e+02,1.185110966506e+03
9.030000000000e+02,1.192813723841e+03
9.070000000000e+02,1.200524237141e+03
9.110000000000e+02,1.208242192535e+03
9.150000000000e+02,1.215967276001e+03
9.190000000000e+02,1.223699173374e+03
9.230000000000e+02,1.231437570350e+03
9.270000000000e+02,1.239182152494e+03
9.310000000000e+02,1.246932605247e+03
9.350000000000e+02,1.254688613932e+03
9.390000000000e+02,1.262449863762e+03
9.430000000000e+02,1.270216039846e+03
9.470000000000e+02,1.277986827196e+03
9.510000000000e+02,1.285761910736e+03
9.550000000000e+02,1.293540975309e+03
9.590000000000e+02,1.301323705681e+03
9.630000000000e+02,1.309109786556e+03
9.670000000000e+02,1.316898902575e+03
9.710000000000e+02,1.324690738332e+03
9.750000000000e+02,1.332484978375e+03
9.790000000000e+02,1.340281307220e+03
9.830000000000e+02,1.348079409352e+03
9.870000000000e+02,1.355878969242e+03
9.910000000000e+02,1.363679671347e+03
9.950000000000e+02,1.371481200121e+03
9.990000000000e+02,1.379283240028e+03
1.003000000000e+03,1.387085475540e+03
1.007000000000e+03,1.394887591157e+03
1.011000000000e+03,1.402689271406e+03
1.015000000000e+03,1.410490200855e+03
1.019000000000e+03,1.418290064120e+03
1.023000000000e+03,1.426088545870e+03
1.027000000000e+03,1.433885330843e+03
1.031000000000e+03,1.441680103846e+03
1.035000000000e+03,1.449472549770e+03
1.039000000000e+03,1.457262353595e+03
1.043000000000e+03,1.465049200400e+03
1.047000000000e+03,1.472832775370e+03
1.051000000000e+03,1.480612763808e+03
1.055000000000e+03,1.488388851137e+03
1.059000000000e+03,1.496160722916e+03
1.063000000000e+03,1.503928064844e+03
1.067000000000e+03,1.511690562768e+03
1.071000000000e+03,1.519447902694e+03
1.075000000000e+03,1.527199770795e+03
1.079000000000e+03,1.534945853417e+03
1.083000000000e+03,1.542685837089e+03
1.087000000000e+03,1.550419408531e+03
1.091000000000e+03,1.558146254664e+03
1.095000000000e+03,1.565866062614e+03
1.099000000000e+03,1.573578519725e+03
1.103000000000e+03,1.581283313563e+03
1.107000000000e+03,1.588980131925e+03
1.111000000000e+03,1.596668662851e+03
1.115000000000e+03,1.604348594626e+03
1.119000000000e+03,1.612019615789e+03
1.123000000000e+03,1.619681415144e+03
1.127000000000e+03,1.627333681766e+03
1.131000000000e+03,1.634976105007e+03
1.135000000000e+03,1.642608374504e+03
1.139000000000e+03,1.650230180189e+03
1.143000000000e+03,1.657841212291e+03
1.147000000000e+03,1.665441161349e+03
1.151000000000e+03,1.673029718215e+03
1.155000000000e+03,1.680606574063e+03
1.159000000000e+03,1.688171420393e+03
1.163000000000e+03,1.695723949041e+03
1.167000000000e+03,1.703263852184e+03
1.171000000000e+03,1.710790822345e+03
1.175000000000e+03,1.718304552401e+03
1.179000000000e+03,1.725804735590e+03
1.183000000000e+03,1.733291065513e+03
1.187000000000e+03,1.740763236144e+03
1.191000000000e+03,1.748220941830e+03
1.195000000000e+03,1.755663877304e+03
1.199000000000e+03,1.763091737683e+03
1.203000000000e+03,1.770504218477e+03
1.207000000000e+03,1.777901015591e+03
1.211000000000e+03,1.785281825333e+03
1.215000000000e+03,1.792646344415e+03
1.219000000000e+03,1.799994269956e+03
1.223000000000e+03,1.807325299491e+03
1.227000000000e+03,1.814639130968e+03
1.231000000000e+03,1.821935462758e+03
1.235000000000e+03,1.829213993650e+03
1.239000000000e+03,1.836474422862e+03
1.243000000000e+03,1.843716450035e+03
1.247000000000e+03,1.850939775240e+03
1.251000000000e+03,1.858144098982e+03
1.255000000000e+03,1.865329122192e+03
1.259000000000e+03,1.872494546239e+03
1.263000000000e+03,1.879640072921e+03
1.267000000000e+03,1.886765404470e+03
1.271000000000e+03,1.893870243553e+03
1.275000000000e+03,1.900954293267e+03
1.279000000000e+03,1.908017257139e+03
1.283000000000e+03,1.915058839127e+03
1.287000000000e+03,1.922078743614e+03
1.291000000000e+03,1.929076675408e+03
1.295000000000e+03,1.936052339737e+03
1.299000000000e+03,1.943005442245e+03
1.303000000000e+03,1.949935688989e+03
1.307000000000e+03,1.956842786434e+03
1.311000000000e+03,1.963726441445e+03
1.315000000000e+03,1.970586361282e+03
1.319000000000e+03,1.977422253592e+03
1.323000000000e+03,1.984233826404e+03
1.327000000000e+03,1.991020788115e+03
1.331000000000e+03,1.997782847486e+03
1.335000000000e+03,2.004519713627e+03
1.339000000000e+03,2.011231095989e+03
1.343000000000e+03,2.017916704351e+03
1.347000000000e+03,2.024576248804e+03
1.351000000000e+03,2.031209439740e+03
1.355000000000e+03,2.037815987836e+03
1.359000000000e+03,2.044395604037e+03
1.363000000000e+03,2.050947999537e+03
1.367000000000e+03,2.057472885761e+03
1.371000000000e+03,2.063969974346e+03
1.375000000000e+03,2.070438977115e+03
1.379000000000e+03,2.076879606060e+03
1.383000000000e+03,2.083291573312e+03
1.387000000000e+03,2.089674591114e+03
1.391000000000e+03,2.096028371798e+03
1.395000000000e+03,2.102352627749e+03
1.399000000000e+03,2.108647071377e+03
1.403000000000e+03,2.114911415081e+03
1.407000000000e+03,2.121145371213e+03
1.411000000000e+03,2.127348652039e+03
1.415000000000e+03,2.133520969699e+03
1.419000000000e+03,2.139662036161e+03
1.423000000000e+03,2.145771563180e+03
1.427000000000e+03,2.151849262242e+03
1.431000000000e+03,2.157894844515e+03
1.435000000000e+03,2.163908020796e+03
1.439000000000e+03,2.169888501446e+03
1.443000000000e+03,2.175835996333e+03
1.447000000000e+03,2.181750214761e+03
1.451000000000e+03,2.187630865403e+03
1.455000000000e+03,2.193477656222e+03
1.459000000000e+03,2.199290294395e+03
1.463000000000e+03,2.205068486225e+03
1.467000000000e+03,2.210811937051e+03
1.471000000000e+03,2.216520351153e+03
1.475000000000e+03,2.222193431649e+03
1.479000000000e+03,2.227830880385e+03
1.483000000000e+03,2.233432397821e+03
1.487000000000e+03,2.238997682906e+03
1.491000000000e+03,2.244526432945e+03
1.495000000000e+03,2.250018343463e+03
1.499000000000e+03,2.255473108048e+03
1.503000000000e+03,2.260890418196e+03
1.507000000000e+03,2.266269963138e+03
1.511000000000e+03,2.271611429656e+03
1.515000000000e+03,2.276914501890e+03
1.519000000000e+03,2.282178861124e+03
1.523000000000e+03,2.287404185563e+03
1.527000000000e+03,2.292590150093e+03
1.531000000000e+03,2.297736426020e+03
1.535000000000e+03,2.302842680791e+03
1.539000000000e+03,2.307908577696e+03
1.543000000000e+03,2.312933775547e+03
1.547000000000e+03,2.317917928325e+03
1.551000000000e+03,2.322860684809e+03
1.555000000000e+03,2.327761688168e+03
1.559000000000e+03,2.332620575523e+03
1.563000000000e+03,2.337436977471e+03
1.567000000000e+03,2.342210517568e+03
1.571000000000e+03,2.346940811767e+03
1.575000000000e+03,2.351627467810e+03
1.579000000000e+03,2.356270084558e+03
1.583000000000e+03,2.360868251266e+03
1.587000000000e+03,2.365421546786e+03
1.591000000000e+03,2.369929538692e+03
1.595000000000e+03,2.374391782322e+03
1.599000000000e+03,2.378807819724e+03
1.603000000000e+03,2.383177178484e+03
1.607000000000e+03,2.387499370438e+03
1.611000000000e+03,2.391773890241e+03
1.615000000000e+03,2.396000213773e+03
1.619000000000e+03,2.400177796365e+03
1.623000000000e+03,2.404306070803e+03
1.627000000000e+03,2.408384445099e+03
1.631000000000e+03,2.412412299975e+03
1.635000000000e+03,2.416388986010e+03
1.639000000000e+03,2.420313820406e+03
1.643000000000e+03,2.424186083299e+03
1.647000000000e+03,2.428005013524e+03
1.651000000000e+03,2.431769803740e+03
1.655000000000e+03,2.435479594783e+03
1.659000000000e+03,2.439133469078e+03
1.663000000000e+03,2.442730442913e+03
1.667000000000e+03,2.446269457317e+03
1.671000000000e+03,2.449749367187e+03
1.675000000000e+03,2.453168928234e+03
1.679000000000e+03,2.456526781149e+03
1.683000000000e+03,2.459821432209e+03
1.687000000000e+03,2.463051229210e+03
1.691000000000e+03,2.466214331228e+03
1.695000000000e+03,2.469308670035e+03
1.699000000000e+03,2.472331899992e+03
1.703000000000e+03,2.475281331670e+03
1.707000000000e+03,2.478153841810e+03
1.711000000000e+03,2.480945747721e+03
1.715000000000e+03,2.483652626030e+03
1.719000000000e+03,2.486269039932e+03
1.723000000000e+03,2.488788106258e+03
1.727000000000e+03,2.491200758072e+03
1.731000000000e+03,2.493494365462e+03
1.735000000000e+03,2.495649968770e+03
1.739000000000e+03,2.497639296908e+03
1.743000000000e+03,2.499452081278e+03
1.747000000000e+03,2.501208170002e+03
1.751000000000e+03,2.503100085773e+03
1.755000000000e+03,2.505177203679e+03
1.759000000000e+03,2.507413008914e+03
1.763000000000e+03,2.509783824338e+03
1.767000000000e+03,2.512274642697e+03
1.771000000000e+03,2.514875445725e+03
1.775000000000e+03,2.517579128362e+03
1.779000000000e+03,2.520380446995e+03
1.783000000000e+03,2.523275434416e+03
1.787000000000e+03,2.526261046675e+03
1.791000000000e+03,2.529334936519e+03
1.795000000000e+03,2.532495301200e+03
1.799000000000e+03,2.535740776546e+03
1.803000000000e+03,2.539070361163e+03
1.807000000000e+03,2.542483361072e+03
1.811000000000e+03,2.545979348650e+03
1.815000000000e+03,2.549558131909e+03
1.819000000000e+03,2.553219731445e+03
1.823000000000e+03,2.556964363240e+03
1.827000000000e+03,2.560792426037e+03
1.831000000000e+03,2.564704492403e+03
1.835000000000e+03,2.568701302832e+03
1.839000000000e+03,2.572783762444e+03
1.843000000000e+03,2.576952939965e+03
1.847000000000e+03,2.581210068778e+03
1.851000000000e+03,2.585556549929e+03
1.855000000000e+03,2.589993957015e+03
1.859000000000e+03,2.594524042977e+03
1.863000000000e+03,2.599148748842e+03
1.867000000000e+03,2.603870214542e+03
1.871000000000e+03,2.608690791972e+03
1.875000000000e+03,2.613613060524e+03
1.879000000000e+03,2.618639845401e+03
1.883000000000e+03,2.623774239099e+03
1.887000000000e+03,2.629019626531e+03
1.891000000000e+03,2.634379714412e+03
1.895000000000e+03,2.639858565649e+03
1.899000000000e+03,2.645460639676e+03
1.903000000000e+03,2.651190839935e+03
1.907000000000e+03,2.657054569973e+03
1.911000000000e+03,2.663057800077e+03
1.915000000000e+03,2.669207146878e+03
1.919000000000e+03,2.675509969073e+03
1.923000000000e+03,2.681974483402e+03
1.927000000000e+03,2.688609906343e+03
1.931000000000e+03,2.695426628843e+03
1.935000000000e+03,2.702436434048e+03
1.939000000000e+03,2.709652771783e+03
1.943000000000e+03,2.717091109133e+03
1.947000000000e+03,2.724769384842e+03
1.951000000000e+03,2.732708608195e+03
1.955000000000e+03,2.740933663495e+03
1.959000000000e+03,2.749474414670e+03
1.963000000000e+03,2.758367261232e+03
1.967000000000e+03,2.767657396953e+03
1.971000000000e+03,2.777402208863e+03
1.975000000000e+03,2.787676621729e+03
1.979000000000e+03,2.798581974411e+03
1.983000000000e+03,2.810261836446e+03
1.987000000000e+03,2.822932972422e+03
1.991000000000e+03,2.836954611954e+03
1.995000000000e+03,2.853019120086e+03
1.999000000000e+03,2.872924294253e+03
