exact,numeric
3.430000000000e+02,3.370120290124e+02
3.470000000000e+02,3.408702351491e+02
3.510000000000e+02,3.447267508199e+02
3.550000000000e+02,3.485815779463e+02
3.590000000000e+02,3.524347101109e+02
3.630000000000e+02,3.562861610274e+02
3.670000000000e+02,3.601359507670e+02
3.710000000000e+02,3.639841628663e+02
3.750000000000e+02,3.678310396736e+02
3.790000000000e+02,3.716772293406e+02
3.830000000000e+02,3.755242962055e+02
3.870000000000e+02,3.793756079340e+02
3.910000000000e+02,3.832374398817e+02
3.950000000000e+02,3.871197469684e+02
3.990000000000e+02,3.910356351020e+02
4.030000000000e+02,3.949991374712e+02
4.070000000000e+02,3.990222724678e+02
4.110000000000e+02,4.031130528757e+02
4.150000000000e+02,4.072752613855e+02
4.190000000000e+02,4.115094174342e+02
4.230000000000e+02,4.158141047984e+02
4.270000000000e+02,4.201869594509e+02
4.310000000000e+02,4.246253340247e+02
4.350000000000e+02,4.291266064148e+02
4.390000000000e+02,4.336883528749e+02
4.430000000000e+02,4.383083782272e+02
4.470000000000e+02,4.429847068337e+02
4.510000000000e+02,4.477155864062e+02
4.550000000000e+02,4.524994507520e+02
4.590000000000e+02,4.573348807957e+02
4.630000000000e+02,4.622206175745e+02
4.670000000000e+02,4.671554914233e+02
4.710000000000e+02,4.721384527204e+02
4.750000000000e+02,4.771685299864e+02
4.790000000000e+02,4.822448278109e+02
4.830000000000e+02,4.873665119711e+02
4.870000000000e+02,4.925328099119e+02
4.910000000000e+02,4.977429870255e+02
4.950000000000e+02,5.029963573503e+02
4.990000000000e+02,5.082922738993e+02
5.030000000000e+02,5.136301232864e+02
5.070000000000e+02,5.190093120256e+02
5.110000000000e+02,5.244292878323e+02
5.150000000000e+02,5.298895088029e+02
5.190000000000e+02,5.353894620007e+02
5.230000000000e+02,5.409286464172e+02
5.270000000000e+02,5.465065772468e+02
5.310000000000e+02,5.521228007834e+02
5.350000000000e+02,5.577768634941e+02
5.390000000000e+02,5.634683157761e+02
5.430000000000e+02,5.691967434025e+02
5.470000000000e+02,5.749617194169e+02
5.510000000000e+02,5.807628465975e+02
5.550000000000e+02,5.865997129244e+02
5.590000000000e+02,5.924719396987e+02
5.630000000000e+02,5.983791383863e+02
5.670000000000e+02,6.043209285576e+02
5.710000000000e+02,6.102969434531e+02
5.750000000000e+02,6.163068219445e+02
5.790000000000e+02,6.223501926167e+02
5.830000000000e+02,6.284267068189e+02
5.870000000000e+02,6.345360176552e+02
5.910000000000e+02,6.406777653203e+02
5.950000000000e+02,6.468516188169e+02
5.990000000000e+02,6.530572336098e+02
6.030000000000e+02,6.592942661375e+02
6.070000000000e+02,6.655623898979e+02
6.110000000000e+02,6.718612733377e+02
6.150000000000e+02,6.781905876729e+02
6.190000000000e+02,6.845499975410e+02
6.230000000000e+02,6.909391858608e+02
6.270000000000e+02,6.973578282834e+02
6.310000000000e+02,7.038056076950e+02
6.350000000000e+02,7.102821970296e+02
6.390000000000e+02,7.167872797349e+02
6.430000000000e+02,7.233205412949e+02
6.470000000000e+02,7.298816652620e+02
6.510000000000e+02,7.364703371931e+02
6.550000000000e+02,7.430862414828e+02
6.590000000000e+02,7.497290664252e+02
6.630000000000e+02,7.563985018807e+02
6.670000000000e+02,7.630942432640e+02
6.710000000000e+02,7.698159652117e+02
6.750000000000e+02,7.765633726774e+02
6.790000000000e+02,7.833361475961e+02
6.830000000000e+02,7.901339849916e+02
6.870000000000e+02,7.969565702530e+02
6.910000000000e+02,8.038036058871e+02
6.950000000000e+02,8.106747834922e+02
6.990000000000e+02,8.175697837844e+02
7.030000000000e+02,8.244883178580e+02
7.070000000000e+02,8.314300610991e+02
7.110000000000e+02,8.383947167324e+02
7.150000000000e+02,8.453819818994e+02
7.190000000000e+02,8.523915397722e+02
7.230000000000e+02,8.594230918268e+02
7.270000000000e+02,8.664763297107e+02
7.310000000000e+02,8.735509519907e+02
7.350000000000e+02,8.806466386015e+02
7.390000000000e+02,8.877631024852e+02
7.430000000000e+02,8.949000193560e+02
7.470000000000e+02,9.020570932619e+02
7.510000000000e+02,9.092340233501e+02
7.550000000000e+02,9.164304831716e+02
7.590000000000e+02,9.236461902285e+02
7.630000000000e+02,9.308808192111e+02
7.670000000000e+02,9.381340719999e+02
7.710000000000e+02,9.454056422995e+02
7.750000000000e+02,9.526952155086e+02
7.790000000000e+02,9.600024979618e+02
7.830000000000e+02,9.673271664065e+02
7.870000000000e+02,9.746689211466e+02
7.910000000000e+02,9.820274603596e+02
7.950000000000e+02,9.894024616512e+02
7.990000000000e+02,9.967936255387e+02
8.030000000000e+02,1.004200648679e+03
8.070000000000e+02,1.011623207863e+03
8.110000000000e+02,1.019061004714e+03
8.150000000000e+02,1.026513729571e+03
8.190000000000e+02,1.033981072641e+03
8.230000000000e+02,1.041462720207e+03
8.270000000000e+02,1.048958370769e+03
8.310000000000e+02,1.056467701969e+03
8.350000000000e+02,1.063990415637e+03
8.390000000000e+02,1.071526189225e+03
8.430000000000e+02,1.079074725476e+03
8.470000000000e+02,1.086635708330e+03
8.510000000000e+02,1.094208819856e+03
8.550000000000e+02,1.101793763238e+03
8.590000000000e+02,1.109390209208e+03
8.630000000000e+02,1.116997858770e+03
8.670000000000e+02,1.124616398477e+03
8.710000000000e+02,1.132245505443e+03
8.750000000000e+02,1.139884881314e+03
8.790000000000e+02,1.147534214935e+03
8.830000000000e+02,1.155193179204e+03
8.870000000000e+02,1.162861464905e+03
8.910000000000e+02,1.170538768690e+03
8.950000000000e+02,1.178224766685e+03
8.990000000000e+02,1.185919150317e+03
9.030000000000e+02,1.193621607931e+03
9.070000000000e+02,1.201331823449e+03
9.110000000000e+02,1.209049484867e+03
9.150000000000e+02,1.216774276337e+03
9.190000000000e+02,1.224505879548e+03
9.230000000000e+02,1.232243981327e+03
9.270000000000e+02,1.239988272125e+03
9.310000000000e+02,1.247738440428e+03
9.350000000000e+02,1.255494159181e+03
9.390000000000e+02,1.263255121321e+03
9.430000000000e+02,1.271021012945e+03
9.470000000000e+02,1.278791521517e+03
9.510000000000e+02,1.286566323273e+03
9.550000000000e+02,1.294345104866e+03
9.590000000000e+02,1.302127552635e+03
9.630000000000e+02,1.309913352877e+03
9.670000000000e+02,1.317702194622e+03
9.710000000000e+02,1.325493751717e+03
9.750000000000e+02,1.333287711657e+03
9.790000000000e+02,1.341083764969e+03
9.830000000000e+02,1.348881591721e+03
9.870000000000e+02,1.356680872457e+03
9.910000000000e+02,1.364481300840e+03
9.950000000000e+02,1.372282556860e+03
9.990000000000e+02,1.380084322439e+03
1.003000000000e+03,1.387886285077e+03
1.007000000000e+03,1.395688128833e+03
1.011000000000e+03,1.403489537765e+03
1.015000000000e+03,1.411290189672e+03
1.019000000000e+03,1.419089782308e+03
1.023000000000e+03,1.426887989689e+03
1.027000000000e+03,1.434684500321e+03
1.031000000000e+03,1.442479005195e+03
1.035000000000e+03,1.450271173906e+03
1.039000000000e+03,1.458060709699e+03
1.043000000000e+03,1.465847277047e+03
1.047000000000e+03,1.473630578034e+03
1.051000000000e+03,1.481410293144e+03
1.055000000000e+03,1.489186109735e+03
1.059000000000e+03,1.496957702528e+03
1.063000000000e+03,1.504724773966e+03
1.067000000000e+03,1.512486996542e+03
1.071000000000e+03,1.520244058323e+03
1.075000000000e+03,1.527995651122e+03
1.079000000000e+03,1.535741451765e+03
1.083000000000e+03,1.543481158112e+03
1.087000000000e+03,1.551214447423e+03
1.091000000000e+03,1.558941019451e+03
1.095000000000e+03,1.566660546322e+03
1.099000000000e+03,1.574372721666e+03
1.103000000000e+03,1.582077225239e+03
1.107000000000e+03,1.589773761170e+03
1.111000000000e+03,1.597462009636e+03
1.115000000000e+03,1.605141653271e+03
1.119000000000e+03,1.612812383567e+03
1.123000000000e+03,1.620473898112e+03
1.127000000000e+03,1.628125867575e+03
1.131000000000e+03,1.635767999086e+03
1.135000000000e+03,1.643399977450e+03
1.139000000000e+03,1.651021484728e+03
1.143000000000e+03,1.658632218174e+03
1.147000000000e+03,1.666231872151e+03
1.151000000000e+03,1.673820122961e+03
1.155000000000e+03,1.681396676227e+03
1.159000000000e+03,1.688961218076e+03
1.163000000000e+03,1.696513440447e+03
1.167000000000e+03,1.704053034336e+03
1.171000000000e+03,1.711579691820e+03
1.175000000000e+03,1.719093111804e+03
1.179000000000e+03,1.726592973949e+03
1.183000000000e+03,1.734078983987e+03
1.187000000000e+03,1.741550833459e+03
1.191000000000e+03,1.749008216898e+03
1.195000000000e+03,1.756450827822e+03
1.199000000000e+03,1.763878360832e+03
1.203000000000e+03,1.771290505319e+03
1.207000000000e+03,1.778686968300e+03
1.211000000000e+03,1.786067444595e+03
1.215000000000e+03,1.793431620669e+03
1.219000000000e+03,1.800779199422e+03
1.223000000000e+03,1.808109884419e+03
1.227000000000e+03,1.815423365186e+03
1.231000000000e+03,1.822719342941e+03
1.235000000000e+03,1.829997516887e+03
1.239000000000e+03,1.837257583012e+03
1.243000000000e+03,1.844499247387e+03
1.247000000000e+03,1.851722204183e+03
1.251000000000e+03,1.858926153302e+03
1.255000000000e+03,1.866110796684e+03
1.259000000000e+03,1.873275840171e+03
1.263000000000e+03,1.880420977952e+03
1.267000000000e+03,1.887545922806e+03
1.271000000000e+03,1.894650365449e+03
1.275000000000e+03,1.901734014045e+03
1.279000000000e+03,1.908796574786e+03
1.283000000000e+03,1.915837749283e+03
1.287000000000e+03,1.922857238212e+03
1.291000000000e+03,1.929854753484e+03
1.295000000000e+03,1.936829989987e+03
1.299000000000e+03,1.943782660320e+03
1.303000000000e+03,1.950712473829e+03
1.307000000000e+03,1.957619127869e+03
1.311000000000e+03,1.964502339307e+03
1.315000000000e+03,1.971361805944e+03
1.319000000000e+03,1.978197235712e+03
1.323000000000e+03,1.985008345118e+03
1.327000000000e+03,1.991794828761e+03
1.331000000000e+03,1.998556410356e+03
1.335000000000e+03,2.005292787495e+03
1.339000000000e+03,2.012003679254e+03
1.343000000000e+03,2.018688782265e+03
1.347000000000e+03,2.025347818674e+03
1.351000000000e+03,2.031980496112e+03
1.355000000000e+03,2.038586518609e+03
1.359000000000e+03,2.045165599153e+03
1.363000000000e+03,2.051717453906e+03
1.367000000000e+03,2.058241791604e+03
1.371000000000e+03,2.064738319454e+03
1.375000000000e+03,2.071206752789e+03
1.379000000000e+03,2.077646808086e+03
1.383000000000e+03,2.084058184013e+03
1.387000000000e+03,2.090440605300e+03
1.391000000000e+03,2.096793782757e+03
1.395000000000e+03,2.103117419181e+03
1.399000000000e+03,2.109411235841e+03
1.403000000000e+03,2.115674937656e+03
1.407000000000e+03,2.121908240233e+03
1.411000000000e+03,2.128110858409e+03
1.415000000000e+03,2.134282500151e+03
1.419000000000e+03,2.140422879904e+03
1.423000000000e+03,2.146531705449e+03
1.427000000000e+03,2.152608694075e+03
1.431000000000e+03,2.158653545769e+03
1.435000000000e+03,2.164665979771e+03
1.439000000000e+03,2.170645704317e+03
1.443000000000e+03,2.176592427600e+03
1.447000000000e+03,2.182505859407e+03
1.451000000000e+03,2.188385708125e+03
1.455000000000e+03,2.194231684316e+03
1.459000000000e+03,2.200043482752e+03
1.463000000000e+03,2.205820824565e+03
1.467000000000e+03,2.211563399556e+03
1.471000000000e+03,2.217270925077e+03
1.475000000000e+03,2.222943093598e+03
1.479000000000e+03,2.228579615306e+03
1.483000000000e+03,2.234180182685e+03
1.487000000000e+03,2.239744496429e+03
1.491000000000e+03,2.245272252078e+03
1.495000000000e+03,2.250763145284e+03
1.499000000000e+03,2.256216871459e+03
1.503000000000e+03,2.261633115651e+03
1.507000000000e+03,2.267011568574e+03
1.511000000000e+03,2.272351921685e+03
1.515000000000e+03,2.277653847277e+03
1.519000000000e+03,2.282917035391e+03
1.523000000000e+03,2.288141158981e+03
1.527000000000e+03,2.293325889812e+03
1.531000000000e+03,2.298470904797e+03
1.535000000000e+03,2.303575863158e+03
1.539000000000e+03,2.308640428992e+03
1.543000000000e+03,2.313664258956e+03
1.547000000000e+03,2.318647007648e+03
1.551000000000e+03,2.323588321791e+03
1.555000000000e+03,2.328487842607e+03
1.559000000000e+03,2.333345203429e+03
1.563000000000e+03,2.338160036222e+03
1.567000000000e+03,2.342931961383e+03
1.571000000000e+03,2.347660589106e+03
1.575000000000e+03,2.352345534751e+03
1.579000000000e+03,2.356986381303e+03
1.583000000000e+03,2.361582727644e+03
1.587000000000e+03,2.366134139705e+03
1.591000000000e+03,2.370640192668e+03
1.595000000000e+03,2.375100428744e+03
1.599000000000e+03,2.379514392774e+03
1.603000000000e+03,2.383881606812e+03
1.607000000000e+03,2.388201578974e+03
1.611000000000e+03,2.392473802079e+03
1.615000000000e+03,2.396697740330e+03
1.619000000000e+03,2.400872852693e+03
1.623000000000e+03,2.404998558269e+03
1.627000000000e+03,2.409074265263e+03
1.631000000000e+03,2.413099345711e+03
1.635000000000e+03,2.417073139050e+03
1.639000000000e+03,2.420994963434e+03
1.643000000000e+03,2.424864081937e+03
1.647000000000e+03,2.428679729491e+03
1.651000000000e+03,2.432441083120e+03
1.655000000000e+03,2.436147273073e+03
1.659000000000e+03,2.439797369602e+03
1.663000000000e+03,2.443390370981e+03
1.667000000000e+03,2.446925200783e+03
1.671000000000e+03,2.450400698257e+03
1.675000000000e+03,2.453815588013e+03
1.679000000000e+03,2.457168486572e+03
1.683000000000e+03,2.460457870846e+03
1.687000000000e+03,2.463682047155e+03
1.691000000000e+03,2.466839130448e+03
1.695000000000e+03,2.469926994747e+03
1.699000000000e+03,2.472943230294e+03
1.703000000000e+03,2.475885057867e+03
1.707000000000e+03,2.478749246026e+03
1.711000000000e+03,2.481531968087e+03
1.715000000000e+03,2.484228606987e+03
1.719000000000e+03,2.486833452071e+03
1.723000000000e+03,2.489339215220e+03
1.727000000000e+03,2.491736200180e+03
1.731000000000e+03,2.494010699726e+03
1.735000000000e+03,2.496141933025e+03
1.739000000000e+03,2.498101426479e+03
1.743000000000e+03,2.501683352994e+03
1.747000000000e+03,2.503625029158e+03
1.751000000000e+03,2.505744959807e+03
1.755000000000e+03,2.508015906410e+03
1.759000000000e+03,2.510416975822e+03
1.763000000000e+03,2.512934779258e+03
1.767000000000e+03,2.515560211970e+03
1.771000000000e+03,2.518286736565e+03
1.775000000000e+03,2.521109483342e+03
1.779000000000e+03,2.524024755370e+03
1.783000000000e+03,2.527029702325e+03
1.787000000000e+03,2.530122128102e+03
1.791000000000e+03,2.533300345574e+03
1.795000000000e+03,2.536563081687e+03
1.799000000000e+03,2.539909413916e+03
1.803000000000e+03,2.543338708374e+03
1.807000000000e+03,2.546850591481e+03
1.811000000000e+03,2.550444916267e+03
1.815000000000e+03,2.554121736803e+03
1.819000000000e+03,2.557881308495e+03
1.823000000000e+03,2.561724056151e+03
1.827000000000e+03,2.565650580958e+03
1.831000000000e+03,2.569661640532e+03
1.835000000000e+03,2.573758164561e+03
1.839000000000e+03,2.577941242609e+03
1.843000000000e+03,2.582212120689e+03
1.847000000000e+03,2.586572218707e+03
1.851000000000e+03,2.591023120127e+03
1.855000000000e+03,2.595566598572e+03
1.859000000000e+03,2.600204598620e+03
1.863000000000e+03,2.604939281611e+03
1.867000000000e+03,2.609773003619e+03
1.871000000000e+03,2.614708363737e+03
1.875000000000e+03,2.619748187807e+03
1.879000000000e+03,2.624895582692e+03
1.883000000000e+03,2.630153942616e+03
1.887000000000e+03,2.635526986005e+03
1.891000000000e+03,2.641018784584e+03
1.895000000000e+03,2.646633813041e+03
1.899000000000e+03,2.652376975298e+03
1.903000000000e+03,2.658253694562e+03
1.907000000000e+03,2.664269949417e+03
1.911000000000e+03,2.670432364907e+03
1.915000000000e+03,2.676748317430e+03
1.919000000000e+03,2.683226033092e+03
1.923000000000e+03,2.689874738783e+03
1.927000000000e+03,2.696704850072e+03
1.931000000000e+03,2.703728159704e+03
1.935000000000e+03,2.710958132678e+03
1.939000000000e+03,2.718410267585e+03
1.943000000000e+03,2.726102521388e+03
1.947000000000e+03,2.734055924544e+03
1.951000000000e+03,2.742295407780e+03
1.955000000000e+03,2.750850862353e+03
1.959000000000e+03,2.759758734426e+03
1.963000000000e+03,2.769064276633e+03
1.967000000000e+03,2.778824953834e+03
1.971000000000e+03,2.789115771743e+03
1.975000000000e+03,2.800038197156e+03
1.979000000000e+03,2.811735999968e+03
1.983000000000e+03,2.824426190150e+03
1.987000000000e+03,2.838468484299e+03
1.991000000000e+03,2.854556096745e+03
1.995000000000e+03,2.872924294733e+03
1.999000000000e+03,2.874489163355e+03
