exact,numeric
8.101405277101e+00,8.101406202710e+00
3.174929343376e+01,3.174931874522e+01
6.902785321094e+01,6.902785825475e+01
1.169169973996e+02,1.169170150559e+02
1.715370323453e+02,1.715370327435e+02
2.284629676547e+02,2.284630197092e+02
2.830830026004e+02,2.830830407705e+02
3.309721467891e+02,3.309721603284e+02
3.682507065662e+02,3.682507326231e+02
3.918985947229e+02,3.918985974194e+02
