exact,numeric
2.323290194955e+05,2.323290194955e+05
2.331225618488e+05,2.331225618488e+05
2.338991661697e+05,2.338991661697e+05
2.346587107985e+05,2.346587107985e+05
2.354010767482e+05,2.354010767483e+05
2.361261477228e+05,2.361261477228e+05
2.368338101356e+05,2.368338101355e+05
2.375239531272e+05,2.375239531272e+05
2.381964685827e+05,2.381964685827e+05
2.388512511485e+05,2.388512511485e+05
2.394881982491e+05,2.394881982491e+05
2.401072101032e+05,2.401072101032e+05
2.407081897387e+05,2.407081897387e+05
2.412910430088e+05,2.412910430088e+05
2.418556786060e+05,2.418556786059e+05
2.424020080770e+05,2.424020080770e+05
2.429299458359e+05,2.429299458359e+05
2.434394091782e+05,2.434394091783e+05
2.439303182936e+05,2.439303182937e+05
2.444025962782e+05,2.444025962782e+05
2.448561691470e+05,2.448561691470e+05
2.452909658450e+05,2.452909658450e+05
2.457069182589e+05,2.457069182589e+05
2.461039612272e+05,2.461039612272e+05
2.464820325508e+05,2.464820325508e+05
2.468410730027e+05,2.468410730027e+05
2.471810263371e+05,2.471810263371e+05
2.475018392982e+05,2.475018392982e+05
2.478034616289e+05,2.478034616289e+05
2.480858460783e+05,2.480858460784e+05
2.483489484091e+05,2.483489484091e+05
2.485927274049e+05,2.485927274049e+05
2.488171448763e+05,2.488171448763e+05
2.490221656669e+05,2.490221656668e+05
2.492077576590e+05,2.492077576589e+05
2.493738917785e+05,2.493738917787e+05
2.495205419997e+05,2.495205419996e+05
2.496476853488e+05,2.496476853489e+05
2.497553019081e+05,2.497553019079e+05
2.498433748188e+05,2.498433748191e+05
2.499118902839e+05,2.499118902839e+05
2.499608375699e+05,2.499608375695e+05
2.499902090090e+05,2.499902090088e+05
