exact,numeric
3.070000000000e+02,6.054402339441e+02
3.110000000000e+02,6.200742335424e+02
3.150000000000e+02,6.348821734483e+02
3.190000000000e+02,6.498634550250e+02
3.230000000000e+02,6.650174685133e+02
3.270000000000e+02,6.803436066429e+02
3.310000000000e+02,6.958412257966e+02
3.350000000000e+02,7.115097343290e+02
3.390000000000e+02,7.273484839368e+02
3.430000000000e+02,7.433568325687e+02
3.470000000000e+02,7.595341544754e+02
3.510000000000e+02,7.758797888393e+02
3.550000000000e+02,7.923930748205e+02
3.590000000000e+02,8.090733663854e+02
3.630000000000e+02,8.259199808848e+02
3.670000000000e+02,8.429322713998e+02
3.710000000000e+02,8.601095432033e+02
3.750000000000e+02,8.774511014491e+02
3.790000000000e+02,8.949562862958e+02
3.830000000000e+02,9.126243731799e+02
3.870000000000e+02,9.304546744857e+02
3.910000000000e+02,9.484464680851e+02
3.950000000000e+02,9.665990523188e+02
3.990000000000e+02,9.849117049573e+02
4.030000000000e+02,1.003383704041e+03
4.070000000000e+02,1.022014318434e+03
4.110000000000e+02,1.040802803592e+03
4.150000000000e+02,1.059748403929e+03
4.190000000000e+02,1.078850376298e+03
4.230000000000e+02,1.098107987656e+03
4.270000000000e+02,1.117520461094e+03
4.310000000000e+02,1.137087011727e+03
4.350000000000e+02,1.156806876163e+03
4.390000000000e+02,1.176679299327e+03
4.430000000000e+02,1.196703465053e+03
4.470000000000e+02,1.216878603475e+03
4.510000000000e+02,1.237203896357e+03
4.550000000000e+02,1.257678549720e+03
4.590000000000e+02,1.278301760660e+03
4.630000000000e+02,1.299072720733e+03
4.670000000000e+02,1.319990600138e+03
4.710000000000e+02,1.341054594825e+03
4.750000000000e+02,1.362263825656e+03
4.790000000000e+02,1.383617497062e+03
4.830000000000e+02,1.405114761580e+03
4.870000000000e+02,1.426754754135e+03
4.910000000000e+02,1.448536647981e+03
4.950000000000e+02,1.470459559615e+03
4.990000000000e+02,1.492522631882e+03
5.030000000000e+02,1.514725019615e+03
5.070000000000e+02,1.537065807144e+03
5.110000000000e+02,1.559544135006e+03
5.150000000000e+02,1.582159111893e+03
5.190000000000e+02,1.604909863439e+03
5.230000000000e+02,1.627795467884e+03
5.270000000000e+02,1.650815045537e+03
5.310000000000e+02,1.673967688683e+03
5.350000000000e+02,1.697252467617e+03
5.390000000000e+02,1.720668484172e+03
5.430000000000e+02,1.744214811657e+03
5.470000000000e+02,1.767890488793e+03
5.510000000000e+02,1.791694639380e+03
5.550000000000e+02,1.815626296535e+03
5.590000000000e+02,1.839684534854e+03
5.630000000000e+02,1.863868364783e+03
5.670000000000e+02,1.888176880588e+03
5.710000000000e+02,1.912609113911e+03
5.750000000000e+02,1.937164104350e+03
5.790000000000e+02,1.961840854413e+03
5.830000000000e+02,1.986638442662e+03
5.870000000000e+02,2.011555851373e+03
5.910000000000e+02,2.036592113079e+03
5.950000000000e+02,2.061746251160e+03
5.990000000000e+02,2.087017271861e+03
6.030000000000e+02,2.112404188779e+03
6.070000000000e+02,2.137905987727e+03
6.110000000000e+02,2.163521652045e+03
6.150000000000e+02,2.189250223928e+03
6.190000000000e+02,2.215090635339e+03
6.230000000000e+02,2.241041888479e+03
6.270000000000e+02,2.267103001412e+03
6.310000000000e+02,2.293272887403e+03
6.350000000000e+02,2.319550540661e+03
6.390000000000e+02,2.345934931643e+03
6.430000000000e+02,2.372425040488e+03
6.470000000000e+02,2.399019802485e+03
6.510000000000e+02,2.425718159379e+03
6.550000000000e+02,2.452519077063e+03
6.590000000000e+02,2.479421517150e+03
6.630000000000e+02,2.506424384023e+03
6.670000000000e+02,2.533526657906e+03
6.710000000000e+02,2.560727242020e+03
6.750000000000e+02,2.588025065868e+03
6.790000000000e+02,2.615419054088e+03
6.830000000000e+02,2.642908170910e+03
6.870000000000e+02,2.670491281568e+03
6.910000000000e+02,2.698167344341e+03
6.950000000000e+02,2.725935228328e+03
6.990000000000e+02,2.753793855582e+03
7.030000000000e+02,2.781742160209e+03
7.070000000000e+02,2.809779015903e+03
7.110000000000e+02,2.837903313415e+03
7.150000000000e+02,2.866113946665e+03
7.190000000000e+02,2.894409834085e+03
7.230000000000e+02,2.922789836025e+03
7.270000000000e+02,2.951252863852e+03
7.310000000000e+02,2.979797749504e+03
7.350000000000e+02,3.008423415309e+03
7.390000000000e+02,3.037128739247e+03
7.430000000000e+02,3.065912531163e+03
7.470000000000e+02,3.094773722914e+03
7.510000000000e+02,3.123711166486e+03
7.550000000000e+02,3.152723699344e+03
7.590000000000e+02,3.181810199324e+03
7.630000000000e+02,3.210969522926e+03
7.670000000000e+02,3.240200518957e+03
7.710000000000e+02,3.269502047937e+03
7.750000000000e+02,3.298872920819e+03
7.790000000000e+02,3.328312035201e+03
7.830000000000e+02,3.357818191109e+03
7.870000000000e+02,3.387390255165e+03
7.910000000000e+02,3.417027034130e+03
7.950000000000e+02,3.446727401623e+03
7.990000000000e+02,3.476490149479e+03
8.030000000000e+02,3.506314128736e+03
8.070000000000e+02,3.536198187641e+03
8.110000000000e+02,3.566141116687e+03
8.150000000000e+02,3.596141757238e+03
8.190000000000e+02,3.626198902299e+03
8.230000000000e+02,3.656311405349e+03
8.270000000000e+02,3.686478038695e+03
8.310000000000e+02,3.716697667682e+03
8.350000000000e+02,3.746969074577e+03
8.390000000000e+02,3.777291079301e+03
8.430000000000e+02,3.807662494780e+03
8.470000000000e+02,3.838082099010e+03
8.510000000000e+02,3.868548717383e+03
8.550000000000e+02,3.899061154060e+03
8.590000000000e+02,3.929618181919e+03
8.630000000000e+02,3.960218635203e+03
8.670000000000e+02,3.990861275122e+03
8.710000000000e+02,4.021544937772e+03
8.750000000000e+02,4.052268376530e+03
8.790000000000e+02,4.083030434299e+03
8.830000000000e+02,4.113829826086e+03
8.870000000000e+02,4.144665413125e+03
8.910000000000e+02,4.175535944168e+03
8.950000000000e+02,4.206440224107e+03
8.990000000000e+02,4.237377013320e+03
9.030000000000e+02,4.268345101100e+03
9.070000000000e+02,4.299343298417e+03
9.110000000000e+02,4.330370352607e+03
9.150000000000e+02,4.361425045546e+03
9.190000000000e+02,4.392506182019e+03
9.230000000000e+02,4.423612509880e+03
9.270000000000e+02,4.454742842686e+03
9.310000000000e+02,4.485895933872e+03
9.350000000000e+02,4.517070545361e+03
9.390000000000e+02,4.548265457764e+03
9.430000000000e+02,4.579479469644e+03
9.470000000000e+02,4.610711329569e+03
9.510000000000e+02,4.641959792629e+03
9.550000000000e+02,4.673223676095e+03
9.590000000000e+02,4.704501714673e+03
9.630000000000e+02,4.735792681694e+03
9.670000000000e+02,4.767095386537e+03
9.710000000000e+02,4.798408529548e+03
9.750000000000e+02,4.829730937681e+03
9.790000000000e+02,4.861061352025e+03
9.830000000000e+02,4.892398569049e+03
9.870000000000e+02,4.923741313144e+03
9.910000000000e+02,4.955088361674e+03
9.950000000000e+02,4.986438497784e+03
9.990000000000e+02,5.017790483039e+03
1.003000000000e+03,5.049143090276e+03
1.007000000000e+03,5.080495104627e+03
1.011000000000e+03,5.111845242458e+03
1.015000000000e+03,5.143192288538e+03
1.019000000000e+03,5.174535039956e+03
1.023000000000e+03,5.205872241398e+03
1.027000000000e+03,5.237202651818e+03
1.031000000000e+03,5.268525044195e+03
1.035000000000e+03,5.299838217244e+03
1.039000000000e+03,5.331140892206e+03
1.043000000000e+03,5.362431887093e+03
1.047000000000e+03,5.393709919394e+03
1.051000000000e+03,5.424973810015e+03
1.055000000000e+03,5.456222290746e+03
1.059000000000e+03,5.487454131561e+03
1.063000000000e+03,5.518668136132e+03
1.067000000000e+03,5.549863067455e+03
1.071000000000e+03,5.581037686007e+03
1.075000000000e+03,5.612190760328e+03
1.079000000000e+03,5.643321064355e+03
1.083000000000e+03,5.674427421706e+03
1.087000000000e+03,5.705508560356e+03
1.091000000000e+03,5.736563255110e+03
1.095000000000e+03,5.767590318617e+03
1.099000000000e+03,5.798588508241e+03
1.103000000000e+03,5.829556589442e+03
1.107000000000e+03,5.860493388565e+03
1.111000000000e+03,5.891397662448e+03
1.115000000000e+03,5.922268192630e+03
1.119000000000e+03,5.953103766874e+03
1.123000000000e+03,5.983903192958e+03
1.127000000000e+03,6.014665228213e+03
1.131000000000e+03,6.045388677801e+03
1.135000000000e+03,6.076072317587e+03
1.139000000000e+03,6.106715001390e+03
1.143000000000e+03,6.137315429884e+03
1.147000000000e+03,6.167872489892e+03
1.151000000000e+03,6.198384903472e+03
1.155000000000e+03,6.228851518985e+03
1.159000000000e+03,6.259271121368e+03
1.163000000000e+03,6.289642544528e+03
1.167000000000e+03,6.319964532512e+03
1.171000000000e+03,6.350235947324e+03
1.175000000000e+03,6.380455569501e+03
1.179000000000e+03,6.410622249779e+03
1.183000000000e+03,6.440734733278e+03
1.187000000000e+03,6.470791905887e+03
1.191000000000e+03,6.500792522197e+03
1.195000000000e+03,6.530735455870e+03
1.199000000000e+03,6.560619497839e+03
1.203000000000e+03,6.590443507474e+03
1.207000000000e+03,6.620206250028e+03
1.211000000000e+03,6.649906633994e+03
1.215000000000e+03,6.679543430813e+03
1.219000000000e+03,6.709115479414e+03
1.223000000000e+03,6.738621654230e+03
1.227000000000e+03,6.768060744680e+03
1.231000000000e+03,6.797431639393e+03
1.235000000000e+03,6.826733150515e+03
1.239000000000e+03,6.855964159400e+03
1.243000000000e+03,6.885123467526e+03
1.247000000000e+03,6.914209990950e+03
1.251000000000e+03,6.943222528548e+03
1.255000000000e+03,6.972159960152e+03
1.259000000000e+03,7.001021154011e+03
1.263000000000e+03,7.029804978551e+03
1.267000000000e+03,7.058510283634e+03
1.271000000000e+03,7.087135965316e+03
1.275000000000e+03,7.115680877133e+03
1.279000000000e+03,7.144143898661e+03
1.283000000000e+03,7.172523904231e+03
1.287000000000e+03,7.200819776664e+03
1.291000000000e+03,7.229030445550e+03
1.295000000000e+03,7.257154756339e+03
1.299000000000e+03,7.285191593785e+03
1.303000000000e+03,7.313139900243e+03
1.307000000000e+03,7.340998558429e+03
1.311000000000e+03,7.368766459686e+03
1.315000000000e+03,7.396442497958e+03
1.319000000000e+03,7.424025641108e+03
1.323000000000e+03,7.451514744340e+03
1.327000000000e+03,7.478908748953e+03
1.331000000000e+03,7.506206599916e+03
1.335000000000e+03,7.533407181995e+03
1.339000000000e+03,7.560509449806e+03
1.343000000000e+03,7.587512338051e+03
1.347000000000e+03,7.614414783438e+03
1.351000000000e+03,7.641215712457e+03
1.355000000000e+03,7.667914086239e+03
1.359000000000e+03,7.694508852105e+03
1.363000000000e+03,7.720998971713e+03
1.367000000000e+03,7.747383378548e+03
1.371000000000e+03,7.773661054094e+03
1.375000000000e+03,7.799830953834e+03
1.379000000000e+03,7.825892058194e+03
1.383000000000e+03,7.851843345568e+03
1.387000000000e+03,7.877683773230e+03
1.391000000000e+03,7.903412337784e+03
1.395000000000e+03,7.929028034668e+03
1.399000000000e+03,7.954529855415e+03
1.403000000000e+03,7.979916772528e+03
1.407000000000e+03,8.005187814030e+03
1.411000000000e+03,8.030341976472e+03
1.415000000000e+03,8.055378266575e+03
1.419000000000e+03,8.080295701309e+03
1.423000000000e+03,8.105093280067e+03
1.427000000000e+03,8.129770068694e+03
1.431000000000e+03,8.154325082461e+03
1.435000000000e+03,8.178757332845e+03
1.439000000000e+03,8.203065870424e+03
1.443000000000e+03,8.227249744861e+03
1.447000000000e+03,8.251307991090e+03
1.451000000000e+03,8.275239681851e+03
1.455000000000e+03,8.299043840599e+03
1.459000000000e+03,8.322719568594e+03
1.463000000000e+03,8.346265924065e+03
1.467000000000e+03,8.369681957053e+03
1.471000000000e+03,8.392966771076e+03
1.475000000000e+03,8.416119457502e+03
1.479000000000e+03,8.439139061894e+03
1.483000000000e+03,8.462024720720e+03
1.487000000000e+03,8.484775502534e+03
1.491000000000e+03,8.507390536452e+03
1.495000000000e+03,8.529868893483e+03
1.499000000000e+03,8.552209746633e+03
1.503000000000e+03,8.574412148426e+03
1.507000000000e+03,8.596475279206e+03
1.511000000000e+03,8.618398239982e+03
1.515000000000e+03,8.640180176701e+03
1.519000000000e+03,8.661820249496e+03
1.523000000000e+03,8.683317551175e+03
1.527000000000e+03,8.704671296697e+03
1.531000000000e+03,8.725880600142e+03
1.535000000000e+03,8.746944642760e+03
1.539000000000e+03,8.767862586253e+03
1.543000000000e+03,8.788633626926e+03
1.547000000000e+03,8.809256907274e+03
1.551000000000e+03,8.829731652181e+03
1.555000000000e+03,8.850057036079e+03
1.559000000000e+03,8.870232263173e+03
1.563000000000e+03,8.890256527235e+03
1.567000000000e+03,8.910129026973e+03
1.571000000000e+03,8.929849002427e+03
1.575000000000e+03,8.949415661984e+03
1.579000000000e+03,8.968828238125e+03
1.583000000000e+03,8.988085964858e+03
1.587000000000e+03,9.007188075792e+03
1.591000000000e+03,9.026133809428e+03
1.595000000000e+03,9.044922434938e+03
1.599000000000e+03,9.063553181588e+03
1.603000000000e+03,9.082025336013e+03
1.607000000000e+03,9.100338139367e+03
1.611000000000e+03,9.118490905096e+03
1.615000000000e+03,9.136482887829e+03
1.619000000000e+03,9.154313377272e+03
1.623000000000e+03,9.171981657239e+03
1.627000000000e+03,9.189487051525e+03
1.631000000000e+03,9.206828835016e+03
1.635000000000e+03,9.224006339029e+03
1.639000000000e+03,9.241018880733e+03
1.643000000000e+03,9.257865767123e+03
1.647000000000e+03,9.274546338028e+03
1.651000000000e+03,9.291059920230e+03
1.655000000000e+03,9.307405861516e+03
1.659000000000e+03,9.323583516401e+03
1.663000000000e+03,9.339592230712e+03
1.667000000000e+03,9.355431349584e+03
1.671000000000e+03,9.371100261230e+03
1.675000000000e+03,9.386598313883e+03
1.679000000000e+03,9.401924903184e+03
1.683000000000e+03,9.417079408689e+03
1.687000000000e+03,9.432061206820e+03
1.691000000000e+03,9.446869705161e+03
1.695000000000e+03,9.461504297857e+03
1.699000000000e+03,9.475964382201e+03
1.703000000000e+03,9.490249389132e+03
1.707000000000e+03,9.504358727002e+03
1.711000000000e+03,9.518291820052e+03
1.715000000000e+03,9.532048084499e+03
1.719000000000e+03,9.545626974222e+03
1.723000000000e+03,9.559027904513e+03
1.727000000000e+03,9.572250334329e+03
1.731000000000e+03,9.585293717893e+03
1.735000000000e+03,9.598157496920e+03
1.739000000000e+03,9.610841126498e+03
1.743000000000e+03,9.623344079649e+03
1.747000000000e+03,9.635665813901e+03
1.751000000000e+03,9.647805807144e+03
1.755000000000e+03,9.659763528909e+03
1.759000000000e+03,9.671538452869e+03
1.763000000000e+03,9.683130075395e+03
1.767000000000e+03,9.694537859287e+03
1.771000000000e+03,9.705761293270e+03
1.775000000000e+03,9.716799878678e+03
1.779000000000e+03,9.727653087901e+03
1.783000000000e+03,9.738320408195e+03
1.787000000000e+03,9.748801341952e+03
1.791000000000e+03,9.759095363157e+03
1.795000000000e+03,9.769201954465e+03
1.799000000000e+03,9.779120612830e+03
1.803000000000e+03,9.788850797163e+03
1.807000000000e+03,9.798391988438e+03
1.811000000000e+03,9.807743653733e+03
1.815000000000e+03,9.816905240375e+03
1.819000000000e+03,9.825876189794e+03
1.823000000000e+03,9.834655950555e+03
1.827000000000e+03,9.843243916500e+03
1.831000000000e+03,9.851639495121e+03
1.835000000000e+03,9.859842049226e+03
1.839000000000e+03,9.867850936085e+03
1.843000000000e+03,9.875665452193e+03
1.847000000000e+03,9.883284882966e+03
1.851000000000e+03,9.890708451014e+03
1.855000000000e+03,9.897935319384e+03
1.859000000000e+03,9.904964610052e+03
1.863000000000e+03,9.911795341704e+03
1.867000000000e+03,9.918426455034e+03
1.871000000000e+03,9.924856770276e+03
1.875000000000e+03,9.931084980867e+03
1.879000000000e+03,9.937109616595e+03
1.883000000000e+03,9.942928994527e+03
1.887000000000e+03,9.948541196397e+03
1.891000000000e+03,9.953943986911e+03
1.895000000000e+03,9.959134747034e+03
1.899000000000e+03,9.964110356329e+03
1.903000000000e+03,9.968867034630e+03
1.907000000000e+03,9.973400145535e+03
1.911000000000e+03,9.977703868099e+03
1.915000000000e+03,9.981770715500e+03
1.919000000000e+03,9.985590736370e+03
1.923000000000e+03,9.989150133864e+03
1.927000000000e+03,9.992428544286e+03
1.931000000000e+03,9.995393019517e+03
1.935000000000e+03,1.000025819674e+04
1.939000000000e+03,1.000258828284e+04
1.943000000000e+03,1.000530322786e+04
1.947000000000e+03,1.000840432708e+04
1.951000000000e+03,1.001185862894e+04
1.955000000000e+03,1.001565586906e+04
1.959000000000e+03,1.001980083286e+04
1.963000000000e+03,1.002430991292e+04
1.967000000000e+03,1.002921104919e+04
1.971000000000e+03,1.003454602025e+04
1.975000000000e+03,1.004037556415e+04
1.979000000000e+03,1.004678920684e+04
1.983000000000e+03,1.005392511487e+04
1.987000000000e+03,1.006201468102e+04
1.991000000000e+03,1.007150542122e+04
1.995000000000e+03,1.008355707006e+04
1.999000000000e+03,1.010000000000e+04
