# $ ../../source/project4 -E 2.4 -c 1e6 -l 60
c,E,CV,Mabs,Chi,M,accs
1.6100000000000000e+05,-1.2045042922438716e+00,1.1248683530331034e+00,1.6671351592709224e-01,2.1257613450726389e+01,-4.5696231010297376e-03,9.7500000000000000e+02
1.6200000000000000e+05,-1.2044337586393499e+00,1.1257866845605609e+00,1.6675212224341551e-01,2.1229821289278934e+01,-3.6614828852222451e-03,1.0210000000000000e+03
1.6300000000000000e+05,-1.2044613700393112e+00,1.1266288204644275e+00,1.6664934911783089e-01,2.1223127506992018e+01,-2.8065369742107920e-03,9.7200000000000000e+02
1.6400000000000000e+05,-1.2045710087133614e+00,1.1271843300996862e+00,1.6705577337265559e-01,2.1256925817256725e+01,-1.3687823041729421e-03,1.0120000000000000e+03
1.6500000000000000e+05,-1.2045563562241037e+00,1.1285960459400812e+00,1.6695208581227453e-01,2.1256277422769415e+01,-1.2450900970970547e-03,9.9300000000000000e+02
1.6600000000000000e+05,-1.2044827708534553e+00,1.1290366431336381e+00,1.6688793039399361e-01,2.1221918599737002e+01,-1.7509332273098757e-03,1.0660000000000000e+03
1.6700000000000000e+05,-1.2044760942881914e+00,1.1282365699291494e+00,1.6669200583629237e-01,2.1222409833609291e+01,-1.3572872817128839e-03,1.0010000000000000e+03
1.6800000000000000e+05,-1.2044701453496638e+00,1.1266341673822522e+00,1.6658000382272856e-01,2.1157033183687865e+01,-1.3230708282821069e-03,9.5800000000000000e+02
1.6900000000000000e+05,-1.2045130699423869e+00,1.1274300906244870e+00,1.6660635144170746e-01,2.1122951737972546e+01,-2.3122611371793329e-03,1.1370000000000000e+03
1.7000000000000000e+05,-1.2044637972717809e+00,1.1267675160492172e+00,1.6628403493051347e-01,2.1080918071192652e+01,-2.8514995663424204e-03,1.1450000000000000e+03
1.7100000000000000e+05,-1.2045051198531003e+00,1.1283000225383057e+00,1.6666641325684256e-01,2.1211415982526248e+01,-2.2142365639187295e-03,1.0990000000000000e+03
1.7200000000000000e+05,-1.2045073381356310e+00,1.1305918014882474e+00,1.6703907406223090e-01,2.1297510016387168e+01,-3.4840882708046268e-03,9.7200000000000000e+02
1.7300000000000000e+05,-1.2045036990794529e+00,1.1297234436930057e+00,1.6705358478981175e-01,2.1304550421976188e+01,-2.6309642397699690e-03,1.0490000000000000e+03
1.7400000000000000e+05,-1.2044400830391140e+00,1.1293758365613435e+00,1.6673875118214518e-01,2.1272677523953700e+01,-2.1892881841675239e-03,1.0550000000000000e+03
1.7500000000000000e+05,-1.2044448317438186e+00,1.1298452235419121e+00,1.6661663203194393e-01,2.1227923992623268e+01,-2.3638563335193642e-03,9.2600000000000000e+02
1.7600000000000000e+05,-1.2044729165048935e+00,1.1313313000952612e+00,1.6676126840188410e-01,2.1261663229751200e+01,-1.3566526452816873e-03,1.0200000000000000e+03
1.7700000000000000e+05,-1.2044423728930596e+00,1.1307967927047831e+00,1.6642804277941931e-01,2.1211359778582093e+01,-1.3407394434055300e-03,1.1040000000000000e+03
1.7800000000000000e+05,-1.2043686958063282e+00,1.1305447553631558e+00,1.6606547778445688e-01,2.1170562129673939e+01,-1.5900160361146535e-03,1.0850000000000000e+03
1.7900000000000000e+05,-1.2043418875996346e+00,1.1293277613607373e+00,1.6592115251994247e-01,2.1204708052148192e+01,-2.2733454623779258e-03,1.0790000000000000e+03
1.8000000000000000e+05,-1.2043075131064087e+00,1.1300354624525673e+00,1.6600786477112162e-01,2.1173664886959948e+01,-2.0657570420905070e-03,1.0740000000000000e+03
1.8100000000000000e+05,-1.2043012960640487e+00,1.1291910651517905e+00,1.6569480279114479e-01,2.1141343719778895e+01,-2.4344279251986940e-03,9.3500000000000000e+02
1.8200000000000000e+05,-1.2044139684214188e+00,1.1312036402685206e+00,1.6604211881619699e-01,2.1213277595811629e+01,-1.2889581192777329e-03,1.0360000000000000e+03
1.8300000000000000e+05,-1.2044176625628640e+00,1.1316446319366533e+00,1.6581566645962470e-01,2.1189724877003627e+01,-1.7745410012938608e-03,9.3900000000000000e+02
1.8400000000000000e+05,-1.2044140339816995e+00,1.1325789819227927e+00,1.6598239804252271e-01,2.1153172917869107e+01,-1.5153812569859222e-03,9.8800000000000000e+02
1.8500000000000000e+05,-1.2044181983400688e+00,1.1322918390218504e+00,1.6641750284833295e-01,2.1172742138038984e+01,-1.7679784313478185e-04,9.5400000000000000e+02
1.8600000000000000e+05,-1.2044053646067614e+00,1.1322072985740868e+00,1.6623252025526744e-01,2.1111318056757749e+01,5.2344700655731244e-04,9.9300000000000000e+02
1.8700000000000000e+05,-1.2043917590458517e+00,1.1312605814722994e+00,1.6629699841177320e-01,2.1114779694822580e+01,-3.3123114611983658e-04,1.0500000000000000e+03
1.8800000000000000e+05,-1.2043669330364082e+00,1.1307439693735906e+00,1.6601539944527482e-01,2.1101588474092864e+01,-1.5108666679668962e-04,1.0810000000000000e+03
1.8900000000000000e+05,-1.2044386949157821e+00,1.1313185166834530e+00,1.6565031989836621e-01,2.1063764677823166e+01,1.8363512479945728e-04,1.0550000000000000e+03
1.9000000000000000e+05,-1.2044276199715906e+00,1.1303527148282027e+00,1.6552932762342187e-01,2.1089063411663833e+01,-5.0748855707776982e-04,1.0510000000000000e+03
1.9100000000000000e+05,-1.2044101456129666e+00,1.1299896238533058e+00,1.6536973046679801e-01,2.1042362149128270e+01,-8.2195613868222905e-05,1.0350000000000000e+03
1.9200000000000000e+05,-1.2043527956162268e+00,1.1291323195820255e+00,1.6518304881513926e-01,2.1024932557108929e+01,3.1755910993519129e-04,9.9000000000000000e+02
1.9300000000000000e+05,-1.2043958206319023e+00,1.1295444832298758e+00,1.6571659099060512e-01,2.1166923506298556e+01,-1.0262698696437381e-03,9.3200000000000000e+02
1.9400000000000000e+05,-1.2044561969611840e+00,1.1308919620221585e+00,1.6622650570529704e-01,2.1249117960128356e+01,-2.1184627341554367e-03,1.0770000000000000e+03
1.9500000000000000e+05,-1.2044430826280661e+00,1.1310001540475274e+00,1.6631064285140418e-01,2.1191683086504270e+01,-1.1888457552069534e-03,1.0130000000000000e+03
1.9600000000000000e+05,-1.2044197563617871e+00,1.1302937191925775e+00,1.6627370098451880e-01,2.1142219640828142e+01,-7.5635951970766597e-04,9.4000000000000000e+02
1.9700000000000000e+05,-1.2044182629642601e+00,1.1289817535355804e+00,1.6595596807461213e-01,2.1100622945065389e+01,-4.4145009980208784e-04,1.0100000000000000e+03
1.9800000000000000e+05,-1.2044264254557637e+00,1.1290912973275193e+00,1.6583333473624431e-01,2.1072600405520770e+01,-9.6089020874754274e-04,1.1150000000000000e+03
1.9900000000000000e+05,-1.2044289336346161e+00,1.1295707522805947e+00,1.6611214125668827e-01,2.1115243451958690e+01,-1.8345357281845040e-03,9.7800000000000000e+02
2.0000000000000000e+05,-1.2044297667400552e+00,1.1287028946774367e+00,1.6625257151492021e-01,2.1104772038124665e+01,-2.7133169889706106e-03,1.0200000000000000e+03
2.0100000000000000e+05,-1.2043614376711227e+00,1.1276602050151898e+00,1.6623278546430670e-01,2.1071455049359727e+01,-2.6290001873954189e-03,1.0300000000000000e+03
2.0200000000000000e+05,-1.2043023164351772e+00,1.1275093759425174e+00,1.6597605952445779e-01,2.1036665389457436e+01,-2.6626820879324577e-03,9.2800000000000000e+02
2.0300000000000000e+05,-1.2043111062944956e+00,1.1264739314000407e+00,1.6619246812686747e-01,2.1018847094152115e+01,-2.9389483029366574e-03,1.0170000000000000e+03
2.0400000000000000e+05,-1.2042807960091699e+00,1.1255025193123953e+00,1.6612190081856895e-01,2.1008699474086018e+01,-2.7638235978146076e-03,1.0690000000000000e+03
2.0500000000000000e+05,-1.2042392801335928e+00,1.1246569857287314e+00,1.6594374336385351e-01,2.0984999159361678e+01,-2.2545255876800598e-03,9.8300000000000000e+02
2.0600000000000000e+05,-1.2042958852950552e+00,1.1260373556702958e+00,1.6595789718388637e-01,2.0947476617109789e+01,-2.5515113464929244e-03,9.9900000000000000e+02
2.0700000000000000e+05,-1.2042852611017982e+00,1.1254725603882243e+00,1.6587096734368970e-01,2.0953215538117735e+01,-2.7949650270073846e-03,1.0270000000000000e+03
2.0800000000000000e+05,-1.2043158766864901e+00,1.1246861254855314e+00,1.6608700599195839e-01,2.0977512126037546e+01,-3.7844422756514525e-03,9.8500000000000000e+02
2.0900000000000000e+05,-1.2043073850258028e+00,1.1248647476196862e+00,1.6601213497649397e-01,2.0975882153590916e+01,-3.3367144973788006e-03,1.0530000000000000e+03
2.1000000000000000e+05,-1.2042303819717259e+00,1.1245031898820064e+00,1.6603596332080958e-01,2.0919162381487251e+01,-3.3460819498743128e-03,1.0920000000000000e+03
2.1100000000000000e+05,-1.2042000116903078e+00,1.1237057523177090e+00,1.6587738394078175e-01,2.0867107847808942e+01,-3.5766576145768664e-03,9.9700000000000000e+02
2.1200000000000000e+05,-1.2041747706640795e+00,1.1241006178313933e+00,1.6591290187834545e-01,2.0908377073271286e+01,-3.9411187263791734e-03,1.0350000000000000e+03
2.1300000000000000e+05,-1.2041866574439659e+00,1.1245599069155072e+00,1.6609761091366812e-01,2.0910530019728121e+01,-4.1896543000058944e-03,1.0440000000000000e+03
2.1400000000000000e+05,-1.2043723004409637e+00,1.1290962829351221e+00,1.6716605945247398e-01,2.1260880571677742e+01,-2.3254745953938949e-03,1.0250000000000000e+03
2.1500000000000000e+05,-1.2043388532043005e+00,1.1288972841405072e+00,1.6694044058709803e-01,2.1219633347706313e+01,-2.3488237005615995e-03,1.0160000000000000e+03
2.1600000000000000e+05,-1.2043585240603309e+00,1.1289202900090325e+00,1.6711535286102069e-01,2.1218724660499923e+01,-2.9545285026972615e-03,9.9100000000000000e+02
2.1700000000000000e+05,-1.2043170154361806e+00,1.1283873613844022e+00,1.6696751269451393e-01,2.1201518405078950e+01,-2.8593391018679384e-03,1.0830000000000000e+03
2.1800000000000000e+05,-1.2043130638034791e+00,1.1296646386046498e+00,1.6728360318428714e-01,2.1285180752740068e+01,-2.2735853913004476e-03,1.0230000000000000e+03
2.1900000000000000e+05,-1.2043097773779825e+00,1.1290136379488733e+00,1.6761350658469851e-01,2.1296069150407902e+01,-1.4063609044910501e-03,1.0720000000000000e+03
2.2000000000000000e+05,-1.2043009956015351e+00,1.1293893671843560e+00,1.6746069588572576e-01,2.1285896632081826e+01,-1.8774636882963663e-03,1.0670000000000000e+03
2.2100000000000000e+05,-1.2042466122576621e+00,1.1280045984064970e+00,1.6718308966927753e-01,2.1274634152992743e+01,-1.7280012307636617e-03,1.1540000000000000e+03
2.2200000000000000e+05,-1.2042226186168330e+00,1.1275958015222711e+00,1.6733234935378169e-01,2.1275635573429128e+01,-9.3294875048110387e-04,9.8700000000000000e+02
2.2300000000000000e+05,-1.2043050629070422e+00,1.1288940368437950e+00,1.6787125269493061e-01,2.1388012036629597e+01,3.6050411333481814e-04,1.0860000000000000e+03
2.2400000000000000e+05,-1.2042960720909481e+00,1.1280412455772073e+00,1.6758054651541734e-01,2.1358956783935422e+01,7.8118698874856220e-04,9.6500000000000000e+02
2.2500000000000000e+05,-1.2042622279703448e+00,1.1279805277509796e+00,1.6724606162244218e-01,2.1330299603390777e+01,7.6935954358721371e-04,1.0340000000000000e+03
2.2600000000000000e+05,-1.2042212104272891e+00,1.1273966539201303e+00,1.6709848628988369e-01,2.1319067776434363e+01,3.9961720916672442e-04,1.0380000000000000e+03
2.2700000000000000e+05,-1.2043059869046098e+00,1.1275350955190255e+00,1.6727401347717996e-01,2.1349748567733993e+01,1.1825180407917929e-03,8.2300000000000000e+02
2.2800000000000000e+05,-1.2042461168542633e+00,1.1272029860462938e+00,1.6701517634669244e-01,2.1343929466229095e+01,1.0925512509935387e-03,1.1180000000000000e+03
2.2900000000000000e+05,-1.2042054692628705e+00,1.1276886297625570e+00,1.6704803326914150e-01,2.1355704512745461e+01,1.5266260360823265e-03,1.1820000000000000e+03
2.3000000000000000e+05,-1.2042405805965093e+00,1.1278122638434498e+00,1.6696209050298816e-01,2.1333217444557995e+01,1.7577846279895402e-03,9.7400000000000000e+02
2.3100000000000000e+05,-1.2042025214898060e+00,1.1277347866042997e+00,1.6685906843116119e-01,2.1310385578737254e+01,1.3119880673917235e-03,1.0210000000000000e+03
2.3200000000000000e+05,-1.2042440861126555e+00,1.1278105163296404e+00,1.6695450546429638e-01,2.1280862127832311e+01,1.5955678351961128e-03,9.8500000000000000e+02
2.3300000000000000e+05,-1.2042487800481543e+00,1.1268747386976756e+00,1.6690291982533217e-01,2.1289910456075759e+01,2.0120109165005966e-03,1.0200000000000000e+03
2.3400000000000000e+05,-1.2042918430073186e+00,1.1268755331817644e+00,1.6730939658852359e-01,2.1364719164774296e+01,8.8448577380248613e-04,9.9200000000000000e+02
2.3500000000000000e+05,-1.2042297266820141e+00,1.1267800722781418e+00,1.6724928830090086e-01,2.1334938545605940e+01,1.1076123080327319e-03,9.7800000000000000e+02
2.3600000000000000e+05,-1.2042320865872036e+00,1.1262035954146816e+00,1.6704909207070215e-01,2.1362560070260553e+01,1.3561312593308220e-03,9.7400000000000000e+02
2.3700000000000000e+05,-1.2041664943748480e+00,1.1255872248780461e+00,1.6680561826040113e-01,2.1316976039989129e+01,1.8042938402979079e-03,1.0810000000000000e+03
2.3800000000000000e+05,-1.2042041233253455e+00,1.1252388175033294e+00,1.6695807300529550e-01,2.1386613519176318e+01,2.6230211917877095e-03,1.0240000000000000e+03
2.3900000000000000e+05,-1.2041634181911836e+00,1.1244468617196954e+00,1.6673093418019169e-01,2.1350292400832235e+01,3.0545153460538751e-03,1.0130000000000000e+03
2.4000000000000000e+05,-1.2041825196098719e+00,1.1242510808165038e+00,1.6684602703044293e-01,2.1386544717319140e+01,2.2713284990942169e-03,9.5300000000000000e+02
2.4100000000000000e+05,-1.2041628181349178e+00,1.1247142709823639e+00,1.6678049975818451e-01,2.1385105738101664e+01,2.1660698503325709e-03,9.7700000000000000e+02
2.4200000000000000e+05,-1.2042099229158374e+00,1.1244273496630752e+00,1.6673822973183308e-01,2.1348669058714140e+01,2.7776997248404392e-03,1.1270000000000000e+03
2.4300000000000000e+05,-1.2042848154717243e+00,1.1251107279445192e+00,1.6692774698229407e-01,2.1342374609836529e+01,3.5351454886559676e-03,9.7000000000000000e+02
2.4400000000000000e+05,-1.2042912574584166e+00,1.1246361837885486e+00,1.6699263527608493e-01,2.1314459063921035e+01,2.8023610103601578e-03,1.1610000000000000e+03
2.4500000000000000e+05,-1.2042550529272216e+00,1.1240603740127286e+00,1.6671618573892444e-01,2.1285187300604555e+01,2.9082647735224664e-03,1.0040000000000000e+03
2.4600000000000000e+05,-1.2044002756989696e+00,1.1292840657756811e+00,1.6769171444199188e-01,2.1662402846642689e+01,4.5496766273307827e-03,9.4000000000000000e+02
2.4700000000000000e+05,-1.2044157266119933e+00,1.1295737462863111e+00,1.6749245954469819e-01,2.1649706562792293e+01,4.9430591599044357e-03,9.6700000000000000e+02
2.4800000000000000e+05,-1.2044583467181360e+00,1.1294613774180668e+00,1.6746619077252825e-01,2.1639242624342053e+01,4.6485632450406784e-03,1.0350000000000000e+03
2.4900000000000000e+05,-1.2045516997031247e+00,1.1303910668120134e+00,1.6795420500319277e-01,2.1743466412582592e+01,3.4695465301567284e-03,9.6500000000000000e+02
2.5000000000000000e+05,-1.2045947327321800e+00,1.1303425008566896e+00,1.6802489901151507e-01,2.1699143823776112e+01,2.7137513672167535e-03,1.0920000000000000e+03
2.5100000000000000e+05,-1.2045788042455785e+00,1.1299000337224434e+00,1.6805859781877805e-01,2.1704437684701464e+01,2.1425567582953409e-03,1.0280000000000000e+03
2.5200000000000000e+05,-1.2045649422026103e+00,1.1291947622374232e+00,1.6769017891904311e-01,2.1685849618297411e+01,2.3712405903151181e-03,1.1360000000000000e+03
2.5300000000000000e+05,-1.2045036888303913e+00,1.1291772047169852e+00,1.6741270016938889e-01,2.1656658963809004e+01,2.4742655826129807e-03,9.6200000000000000e+02
2.5400000000000000e+05,-1.2044612466530096e+00,1.1292231744045700e+00,1.6737616081126538e-01,2.1641207261882133e+01,1.9279145445184162e-03,9.8300000000000000e+02
2.5500000000000000e+05,-1.2044396296485114e+00,1.1283564810627815e+00,1.6713202431885887e-01,2.1606197748552574e+01,2.2742612338339414e-03,1.0550000000000000e+03
2.5600000000000000e+05,-1.2044799825000683e+00,1.1295229439479213e+00,1.6728995199237504e-01,2.1682275186925938e+01,2.6740802661795160e-03,9.5400000000000000e+02
2.5700000000000000e+05,-1.2044625636994928e+00,1.1303167716453764e+00,1.6751672604819090e-01,2.1763271747786046e+01,3.0739806892234314e-03,1.0030000000000000e+03
2.5800000000000000e+05,-1.2044367915886631e+00,1.1303502184025911e+00,1.6741361682921987e-01,2.1764851400495498e+01,2.7648665444449183e-03,1.0090000000000000e+03
2.5900000000000000e+05,-1.2044000902613416e+00,1.1302361513116472e+00,1.6731098421327414e-01,2.1728171190194338e+01,3.1387995498944879e-03,9.1700000000000000e+02
2.6000000000000000e+05,-1.2044405085621464e+00,1.1302807659477019e+00,1.6750469335801701e-01,2.1734007208401529e+01,3.8989636364646458e-03,1.0200000000000000e+03
2.6100000000000000e+05,-1.2044983395125350e+00,1.1299482507528422e+00,1.6774000865897068e-01,2.1737344864870952e+01,4.7611184120622783e-03,1.0020000000000000e+03
2.6200000000000000e+05,-1.2045171498497249e+00,1.1301469863647520e+00,1.6780489387445086e-01,2.1736694979095436e+01,4.8522121840925969e-03,9.3300000000000000e+02
2.6300000000000000e+05,-1.2045502615325925e+00,1.1294457877930082e+00,1.6762192496944456e-01,2.1714602185083777e+01,5.0690322681493823e-03,9.3500000000000000e+02
2.6400000000000000e+05,-1.2045667672134239e+00,1.1296394626740409e+00,1.6761237436390183e-01,2.1659225271461867e+01,5.6732276687504130e-03,1.0390000000000000e+03
2.6500000000000000e+05,-1.2045339954691996e+00,1.1298648390619310e+00,1.6749963626971637e-01,2.1629139827383618e+01,5.4463442276318453e-03,9.5200000000000000e+02
2.6600000000000000e+05,-1.2045564406817184e+00,1.1295169683095689e+00,1.6732267923804797e-01,2.1607197215375965e+01,5.6469587207065635e-03,1.1300000000000000e+03
2.6700000000000000e+05,-1.2045411065876157e+00,1.1298733323587560e+00,1.6738537184005553e-01,2.1610812553811428e+01,4.9702830909081081e-03,9.8800000000000000e+02
2.6800000000000000e+05,-1.2045535858282452e+00,1.1297796635263684e+00,1.6770554546023669e-01,2.1598662571527175e+01,4.0069937549984261e-03,1.0350000000000000e+03
2.6900000000000000e+05,-1.2045256130811575e+00,1.1289743113180231e+00,1.6736378716477304e-01,2.1585335100848795e+01,3.8251179570170952e-03,1.0460000000000000e+03
2.7000000000000000e+05,-1.2044945882916482e+00,1.1287777154826069e+00,1.6712555179836783e-01,2.1556828052238803e+01,4.0515343770331719e-03,1.0570000000000000e+03
2.7100000000000000e+05,-1.2044753668395647e+00,1.1279364729948331e+00,1.6693539466234031e-01,2.1528639125459577e+01,3.8611132636246935e-03,1.0510000000000000e+03
2.7200000000000000e+05,-1.2044502818412841e+00,1.1274530918475378e+00,1.6669650520075702e-01,2.1522710078475928e+01,3.5815983519668433e-03,1.1150000000000000e+03
2.7300000000000000e+05,-1.2044076476724344e+00,1.1274832292372954e+00,1.6633519657437151e-01,2.1512515081496169e+01,3.4507504856514564e-03,1.1060000000000000e+03
2.7400000000000000e+05,-1.2044126156879396e+00,1.1275856335254684e+00,1.6621452314245405e-01,2.1499358570901915e+01,3.5104129790280571e-03,9.0500000000000000e+02
2.7500000000000000e+05,-1.2044602181244592e+00,1.1287685569404857e+00,1.6653666309900286e-01,2.1587082392459230e+01,2.5978976238066206e-03,9.7300000000000000e+02
2.7600000000000000e+05,-1.2044996898159386e+00,1.1293162939679109e+00,1.6675134027292171e-01,2.1613892509742897e+01,2.4833404387826293e-03,1.0110000000000000e+03
2.7700000000000000e+05,-1.2045063014212947e+00,1.1300016880904205e+00,1.6654119780554341e-01,2.1578938073141614e+01,2.7998755720496796e-03,9.1800000000000000e+02
2.7800000000000000e+05,-1.2045817660927678e+00,1.1313104503459288e+00,1.6721586932740848e-01,2.1749336810684717e+01,4.0635425372170927e-03,1.0960000000000000e+03
2.7900000000000000e+05,-1.2045538028736655e+00,1.1314316202608299e+00,1.6703495885518529e-01,2.1706602621706786e+01,4.0303778281957567e-03,9.6000000000000000e+02
2.8000000000000000e+05,-1.2045898605917678e+00,1.1329652468579028e+00,1.6707003030544731e-01,2.1750062202182360e+01,3.4573170175185883e-03,1.0300000000000000e+03
2.8100000000000000e+05,-1.2045431906331689e+00,1.1324938213895361e+00,1.6686143070269818e-01,2.1728147741746383e+01,3.7583852014761512e-03,9.8000000000000000e+02
2.8200000000000000e+05,-1.2045203031194924e+00,1.1326495124929712e+00,1.6665746260159045e-01,2.1697028757905471e+01,3.7225242306075353e-03,1.0550000000000000e+03
2.8300000000000000e+05,-1.2045625084167351e+00,1.1325751917043638e+00,1.6669985657687114e-01,2.1657694268297881e+01,3.3587729764598400e-03,1.0700000000000000e+03
2.8400000000000000e+05,-1.2045512789665451e+00,1.1330306169445439e+00,1.6685795511674645e-01,2.1653695114560435e+01,3.2014773813394243e-03,9.4200000000000000e+02
2.8500000000000000e+05,-1.2045886895523563e+00,1.1332232323760831e+00,1.6673289450446374e-01,2.1638305883846435e+01,3.0559795306761106e-03,1.0570000000000000e+03
2.8600000000000000e+05,-1.2046236085421613e+00,1.1336185993767922e+00,1.6704676440525265e-01,2.1667655333364870e+01,3.6870286778329059e-03,9.9000000000000000e+02
2.8700000000000000e+05,-1.2046189618386929e+00,1.1335866097402170e+00,1.6704234673591922e-01,2.1633496020614203e+01,3.1401497246041341e-03,9.6900000000000000e+02
2.8800000000000000e+05,-1.2045749918306610e+00,1.1335655949471941e+00,1.6682828068884020e-01,2.1607196796429744e+01,3.2135941657609984e-03,9.6400000000000000e+02
2.8900000000000000e+05,-1.2045822525027787e+00,1.1324928357054977e+00,1.6658289340790441e-01,2.1589889842815616e+01,3.0100453324075388e-03,1.0650000000000000e+03
2.9000000000000000e+05,-1.2045551528749516e+00,1.1316282178103179e+00,1.6645251414841863e-01,2.1549470155998389e+01,3.1611078735743823e-03,1.0240000000000000e+03
2.9100000000000000e+05,-1.2045306182605711e+00,1.1310322875858365e+00,1.6641785881606364e-01,2.1531259360192021e+01,2.7260005597537084e-03,9.8400000000000000e+02
2.9200000000000000e+05,-1.2045068452961918e+00,1.1300891716980712e+00,1.6627891495044347e-01,2.1508838119888733e+01,2.7351143013589372e-03,9.7700000000000000e+02
2.9300000000000000e+05,-1.2044757223050813e+00,1.1292726853979180e+00,1.6630145175841266e-01,2.1497786454329507e+01,2.9289490479554679e-03,1.0150000000000000e+03
2.9400000000000000e+05,-1.2044259713402334e+00,1.1290255141831478e+00,1.6618603527047715e-01,2.1469502592808563e+01,2.7987678802301884e-03,1.1310000000000000e+03
2.9500000000000000e+05,-1.2044169115810908e+00,1.1281282663920946e+00,1.6600394386610365e-01,2.1446349250877244e+01,2.4936205489322258e-03,1.0680000000000000e+03
2.9600000000000000e+05,-1.2044132658710986e+00,1.1278692265422037e+00,1.6574375311795117e-01,2.1430106533513406e+01,2.2915200361560339e-03,1.0910000000000000e+03
2.9700000000000000e+05,-1.2044199776356908e+00,1.1280042921361100e+00,1.6604152099749758e-01,2.1474259927155444e+01,3.1396302818284560e-03,1.0440000000000000e+03
2.9800000000000000e+05,-1.2044652385581107e+00,1.1282815487387399e+00,1.6648384289538179e-01,2.1549239455134511e+01,3.9796753105601065e-03,9.7900000000000000e+02
2.9900000000000000e+05,-1.2044580713033661e+00,1.1282415093168154e+00,1.6660624323441503e-01,2.1526967089070141e+01,3.3059384045166697e-03,1.0950000000000000e+03
3.0000000000000000e+05,-1.2044094630795674e+00,1.1279398040920727e+00,1.6659758356361035e-01,2.1489023629394556e+01,3.3933572073278277e-03,1.0700000000000000e+03
3.0100000000000000e+05,-1.2043771615376695e+00,1.1274615019914855e+00,1.6641986239248377e-01,2.1474779539065558e+01,3.3761146603794971e-03,9.9100000000000000e+02
3.0200000000000000e+05,-1.2043757507793389e+00,1.1271632937689307e+00,1.6640545340357593e-01,2.1477818487372389e+01,3.7487403463343939e-03,1.0980000000000000e+03
3.0300000000000000e+05,-1.2043437553744780e+00,1.1274875538027702e+00,1.6635539339987510e-01,2.1444515808968411e+01,3.7652772689785769e-03,1.0420000000000000e+03
3.0400000000000000e+05,-1.2043949197535535e+00,1.1279722227156954e+00,1.6644059284892701e-01,2.1438720558467161e+01,3.1294597349643223e-03,1.0690000000000000e+03
3.0500000000000000e+05,-1.2043823353584635e+00,1.1277121040198657e+00,1.6634968592088406e-01,2.1411967270276431e+01,3.0936055218762485e-03,9.8500000000000000e+02
3.0600000000000000e+05,-1.2044930535811611e+00,1.1318034488353146e+00,1.6711694660402343e-01,2.1657553082733823e+01,1.7726104017815481e-03,1.0210000000000000e+03
3.0700000000000000e+05,-1.2044777595729872e+00,1.1312488159569007e+00,1.6720259145011832e-01,2.1639522004032706e+01,1.2786983321444120e-03,1.0210000000000000e+03
3.0800000000000000e+05,-1.2045071390460855e+00,1.1309738171530850e+00,1.6718339478695776e-01,2.1646635505093254e+01,1.3211555229438287e-03,9.7000000000000000e+02
3.0900000000000000e+05,-1.2045694530294579e+00,1.1324856765338300e+00,1.6756211684320332e-01,2.1682790642502155e+01,2.2366468429264345e-03,1.0260000000000000e+03
3.1000000000000000e+05,-1.2045204262781948e+00,1.1325626033796630e+00,1.6737121994946971e-01,2.1654407077963914e+01,2.1097673878471362e-03,9.0700000000000000e+02
3.1100000000000000e+05,-1.2045492136681231e+00,1.1320464023515400e+00,1.6743846304174084e-01,2.1699407865589471e+01,1.5766776741339525e-03,1.0120000000000000e+03
3.1200000000000000e+05,-1.2045467731762969e+00,1.1323005852722823e+00,1.6729215611488424e-01,2.1668644398076268e+01,1.4579760962304608e-03,1.0620000000000000e+03
3.1300000000000000e+05,-1.2045633933011928e+00,1.1318250847784559e+00,1.6722941779738723e-01,2.1652225400375080e+01,1.4524039504311133e-03,1.0510000000000000e+03
3.1400000000000000e+05,-1.2045627561695664e+00,1.1320141831117922e+00,1.6710359379605655e-01,2.1664299119873029e+01,1.0665641899937331e-03,1.0210000000000000e+03
3.1500000000000000e+05,-1.2045800489522256e+00,1.1330356891143041e+00,1.6727779876536547e-01,2.1746243585719284e+01,6.7198904835928208e-04,8.4900000000000000e+02
3.1600000000000000e+05,-1.2045910508722020e+00,1.1324727052952419e+00,1.6745825698863823e-01,2.1733871262691526e+01,-3.9954163295545126e-05,1.0470000000000000e+03
3.1700000000000000e+05,-1.2046052220655457e+00,1.1319396581172363e+00,1.6725846991719970e-01,2.1713335095683284e+01,-2.4473459424768728e-04,9.7000000000000000e+02
3.1800000000000000e+05,-1.2045856983678249e+00,1.1313299493633144e+00,1.6709181382728006e-01,2.1692013710128837e+01,-3.3888258213024487e-04,9.9300000000000000e+02
3.1900000000000000e+05,-1.2045785993704652e+00,1.1316870209120680e+00,1.6715887167194529e-01,2.1676558984443986e+01,2.4578292858016122e-04,1.0010000000000000e+03
3.2000000000000000e+05,-1.2046252424905617e+00,1.1318370958726947e+00,1.6720128478765170e-01,2.1713554971370705e+01,-2.0588998159380752e-04,1.0300000000000000e+03
3.2100000000000000e+05,-1.2046223151260518e+00,1.1311559767056656e+00,1.6710770371431863e-01,2.1687271280227840e+01,-2.7969106361385511e-04,1.0190000000000000e+03
3.2200000000000000e+05,-1.2046351443353005e+00,1.1306784528461760e+00,1.6715149952950456e-01,2.1678342433849966e+01,-7.7746825492950504e-04,1.0020000000000000e+03
3.2300000000000000e+05,-1.2046618328323029e+00,1.1303277004310390e+00,1.6721696252058388e-01,2.1642329445615328e+01,-7.1650104970435253e-04,1.0290000000000000e+03
