# $ ../../source/project4 -E 2.4 -c 1e6 -l 100
c,E,CV,Mabs,Chi,M,accs
2.0000000000000000e+04,-1.2015574821258936e+00,1.3098211202982606e+00,8.3270816459177041e-02,1.6602090315394072e+01,1.0088495575221240e-02,2.8420000000000000e+03
2.1000000000000000e+04,-1.2016783772201325e+00,1.2862370137704744e+00,8.4325727346316839e-02,1.6723776667284653e+01,1.4597257273463168e-02,2.9610000000000000e+03
2.2000000000000000e+04,-1.2016891777646472e+00,1.2673151909461660e+00,8.3398909140493624e-02,1.6462928664950713e+01,1.5385418844597973e-02,2.8330000000000000e+03
2.3000000000000000e+04,-1.2018195382809442e+00,1.2650667044892907e+00,8.3166557975740185e-02,1.6356598879105789e+01,1.7072666405808443e-02,2.7030000000000000e+03
2.4000000000000000e+04,-1.2023625182284072e+00,1.2735061300540758e+00,8.2753493604433154e-02,1.6055411338687495e+01,1.4885321444939793e-02,2.8980000000000000e+03
2.5000000000000000e+04,-1.2025934802607896e+00,1.2709874894785593e+00,8.4142762289508413e-02,1.6941298943514980e+01,1.8883116675332986e-02,2.9490000000000000e+03
2.6000000000000000e+04,-1.2024972116457060e+00,1.2626665352507391e+00,8.4102465289796549e-02,1.6767315823105356e+01,1.6595477097034728e-02,2.8680000000000000e+03
2.7000000000000000e+04,-1.2022891152179549e+00,1.2540036795810900e+00,8.3107366393837270e-02,1.6614681268722194e+01,1.7314203177660088e-02,2.8860000000000000e+03
2.8000000000000000e+04,-1.2023500732116710e+00,1.2508805713750837e+00,8.3287082604192708e-02,1.6508333794295723e+01,1.7995928716831543e-02,2.6350000000000000e+03
2.9000000000000000e+04,-1.2022458397986275e+00,1.2377200343527106e+00,8.3023799179338637e-02,1.6258852650742860e+01,1.7447770766525292e-02,2.8790000000000000e+03
3.0000000000000000e+04,-1.2024215726142462e+00,1.2279198354389518e+00,8.3362661244625172e-02,1.6191973586036891e+01,1.9092150261657947e-02,2.8780000000000000e+03
3.1000000000000000e+04,-1.2026916938163286e+00,1.2199032217129651e+00,8.6748556498177476e-02,1.8632316887345475e+01,1.2501261249637109e-02,2.8760000000000000e+03
3.2000000000000000e+04,-1.2028164119871254e+00,1.2136917173391624e+00,8.7444511109027831e-02,1.8403941204750943e+01,1.2874741414330803e-02,2.8700000000000000e+03
3.3000000000000000e+04,-1.2025965031362686e+00,1.2108690622831797e+00,8.8163364746522838e-02,1.8486109631523600e+01,9.1794188054907418e-03,2.8030000000000000e+03
3.4000000000000000e+04,-1.2027116967148026e+00,1.2075439855430483e+00,8.7911402605805711e-02,1.8520443848368398e+01,7.2775388959148259e-03,2.8140000000000000e+03
3.5000000000000000e+04,-1.2026843804462730e+00,1.2014787410235861e+00,8.8838638896031552e-02,1.8562070491409408e+01,1.0174783577612067e-02,2.6890000000000000e+03
3.6000000000000000e+04,-1.2026649259742783e+00,1.1995691768028256e+00,8.8320174439598900e-02,1.8420217039955443e+01,9.9600288880864422e-03,2.9660000000000000e+03
3.7000000000000000e+04,-1.2026330531607254e+00,1.1906634925771507e+00,8.7795373098024376e-02,1.8403436953041179e+01,8.8821221048079775e-03,2.8280000000000000e+03
3.8000000000000000e+04,-1.2031301281545221e+00,1.2012137727128964e+00,8.8136822715191701e-02,1.8253574967761228e+01,6.8120154732770185e-03,2.7580000000000000e+03
3.9000000000000000e+04,-1.2032154560139483e+00,1.2038185542930540e+00,8.9208266454706295e-02,1.8471425131716174e+01,3.3150226917258527e-03,2.7940000000000000e+03
4.0000000000000000e+04,-1.2030450038749032e+00,1.1985795764837208e+00,8.9052973675658106e-02,1.8366071067888022e+01,1.6645683857903553e-03,2.8040000000000000e+03
4.1000000000000000e+04,-1.2028806126679839e+00,1.1984795339933285e+00,8.8732167508109555e-02,1.8301321844210467e+01,3.8018584912563108e-05,2.5280000000000000e+03
4.2000000000000000e+04,-1.2029678055284398e+00,1.1966464830634909e+00,8.8498559558105760e-02,1.8062635564515652e+01,-1.5712578271945906e-03,3.0230000000000000e+03
4.3000000000000000e+04,-1.2028549754656868e+00,1.1958015042129491e+00,8.8508648636078227e-02,1.7979256016679098e+01,-3.2818027487732842e-03,2.8760000000000000e+03
4.4000000000000000e+04,-1.2028681711779279e+00,1.1929805570126821e+00,8.7727824367628007e-02,1.7822971904485758e+01,-3.5141383150382945e-03,2.6630000000000000e+03
4.5000000000000000e+04,-1.2029921912846382e+00,1.1914656532333336e+00,8.7286024755005437e-02,1.7649492131746001e+01,-2.8173862803048820e-03,2.7030000000000000e+03
4.6000000000000000e+04,-1.2030623247320711e+00,1.1872190669085831e+00,8.7318366992021917e-02,1.7542069158979192e+01,-4.1385752483641663e-03,2.7610000000000000e+03
4.7000000000000000e+04,-1.2028891385289675e+00,1.1864752635732292e+00,8.6614693304397777e-02,1.7407557829691918e+01,-5.0718495351162740e-03,2.9930000000000000e+03
4.8000000000000000e+04,-1.2027131934751361e+00,1.1867893512697063e+00,8.6346584446157379e-02,1.7316060755897446e+01,-4.9778796275077603e-03,2.8200000000000000e+03
4.9000000000000000e+04,-1.2029380298361259e+00,1.1870324309351337e+00,8.7655631517724125e-02,1.7714687478187752e+01,-1.8099712250770391e-03,2.7890000000000000e+03
5.0000000000000000e+04,-1.2029049899002020e+00,1.1818406814160860e+00,8.7603739925201499e-02,1.7662611512822572e+01,-1.6859782804343911e-03,2.7980000000000000e+03
5.1000000000000000e+04,-1.2029162173290722e+00,1.1794660166195698e+00,8.7471394678535722e-02,1.7543268821338184e+01,-2.4722299562753673e-03,2.8740000000000000e+03
5.2000000000000000e+04,-1.2028705678736948e+00,1.1788390155198674e+00,8.7121659198861556e-02,1.7355885823930009e+01,-1.8905290282879175e-03,2.8890000000000000e+03
5.3000000000000000e+04,-1.2029522763721439e+00,1.1749103255864854e+00,8.8890575649516052e-02,1.8140656536554093e+01,1.5575894794437842e-03,2.7610000000000000e+03
5.4000000000000000e+04,-1.2028825243976964e+00,1.1732621643278334e+00,8.9570733875298611e-02,1.8331193933740153e+01,3.7260272957908187e-03,2.9220000000000000e+03
5.5000000000000000e+04,-1.2028153379029471e+00,1.1741505817618842e+00,8.9699412737950221e-02,1.8231308236140510e+01,5.3107943491936512e-03,2.9780000000000000e+03
5.6000000000000000e+04,-1.2029042267102374e+00,1.1755605545215722e+00,8.9811999785718119e-02,1.8060019203239229e+01,3.6099676791485871e-03,2.9200000000000000e+03
5.7000000000000000e+04,-1.2027884844125540e+00,1.1771603117945293e+00,9.0436841458921780e-02,1.8256837978934303e+01,1.4067612848897388e-03,2.9200000000000000e+03
5.8000000000000000e+04,-1.2028117997965551e+00,1.1761497240777439e+00,8.9986034723539249e-02,1.8175376847534668e+01,1.3654936983845106e-03,2.7310000000000000e+03
5.9000000000000000e+04,-1.2029025813121810e+00,1.1760598813085301e+00,8.9999464415857364e-02,1.8185642389046766e+01,2.5076591922170810e-03,2.9170000000000000e+03
6.0000000000000000e+04,-1.2028608256529059e+00,1.1751147970070857e+00,8.9642919284678588e-02,1.8105100034045140e+01,1.9863268945517574e-03,2.7660000000000000e+03
6.1000000000000000e+04,-1.2030797921345551e+00,1.1749626093269843e+00,9.0420160325240570e-02,1.8267490716465851e+01,6.0827527417583321e-04,2.9680000000000000e+03
6.2000000000000000e+04,-1.2032052192706568e+00,1.1776146461975037e+00,9.0232438186480857e-02,1.8249477591780739e+01,1.0278963242528346e-03,2.7220000000000000e+03
6.3000000000000000e+04,-1.2032338343835813e+00,1.1738214218880361e+00,9.0020745702449168e-02,1.8076785530214263e+01,1.9174965476738465e-03,2.7660000000000000e+03
6.4000000000000000e+04,-1.2032196434430713e+00,1.1736631573964325e+00,8.9581394040718118e-02,1.7955313625569897e+01,2.1285417415352883e-03,2.8940000000000000e+03
6.5000000000000000e+04,-1.2032431501053831e+00,1.1714785053674133e+00,9.0101392286272522e-02,1.7942245193919973e+01,2.2840571683512562e-04,2.6950000000000000e+03
6.6000000000000000e+04,-1.2032827381403313e+00,1.1723423220325884e+00,9.0310374085241132e-02,1.7927076263166711e+01,-1.1159740003939334e-03,2.8140000000000000e+03
6.7000000000000000e+04,-1.2033924090685213e+00,1.1745386641012090e+00,9.0818957926001115e-02,1.8122643564999180e+01,-1.5962836375576484e-03,2.6330000000000000e+03
6.8000000000000000e+04,-1.2034020793811857e+00,1.1714785338622622e+00,9.1035623005544034e-02,1.8077208635830807e+01,-2.8280378229731916e-03,2.7130000000000000e+03
6.9000000000000000e+04,-1.2033055636874828e+00,1.1727430045827187e+00,9.0681801713018650e-02,1.8039858922238508e+01,-3.1959160012173735e-03,3.0190000000000000e+03
7.0000000000000000e+04,-1.2032968443307952e+00,1.1735158493990698e+00,9.1407362751960680e-02,1.8198882621036226e+01,-1.2282110255567777e-03,2.7680000000000000e+03
7.1000000000000000e+04,-1.2032457571020125e+00,1.1711948145568993e+00,9.2255993577555248e-02,1.8477521665888098e+01,-2.7982676300333797e-03,2.8800000000000000e+03
7.2000000000000000e+04,-1.2033268371272621e+00,1.1724921700699875e+00,9.2079046124359382e-02,1.8395174062217176e+01,-2.8413188705712421e-03,2.8630000000000000e+03
7.3000000000000000e+04,-1.2033782276955109e+00,1.1729192445209873e+00,9.3488933028314680e-02,1.8936712818374268e+01,-1.3117080587937151e-04,2.7350000000000000e+03
7.4000000000000000e+04,-1.2033727976648965e+00,1.1707976093815846e+00,9.3852134430615797e-02,1.9236432984315908e+01,1.3280766476128701e-03,2.7120000000000000e+03
7.5000000000000000e+04,-1.2035087425500992e+00,1.1694885965762660e+00,9.3491460113865152e-02,1.9152668923314518e+01,1.6652711297182705e-03,2.7750000000000000e+03
7.6000000000000000e+04,-1.2036366363600479e+00,1.1688813942350034e+00,9.4085143616531364e-02,1.9629906494413305e+01,3.1943342850751966e-03,2.8600000000000000e+03
7.7000000000000000e+04,-1.2035377722367242e+00,1.1681789393572963e+00,9.4220114024493193e-02,1.9602069793866242e+01,2.8442202049324032e-03,2.8050000000000000e+03
7.8000000000000000e+04,-1.2036320816399790e+00,1.1686476036745850e+00,9.4477519518980521e-02,1.9546174507937749e+01,3.9358444122511247e-03,2.8540000000000000e+03
7.9000000000000000e+04,-1.2036994924114883e+00,1.1674459129044166e+00,9.3969651017075731e-02,1.9456024216744023e+01,4.0594473487677368e-03,2.7300000000000000e+03
8.0000000000000000e+04,-1.2036595442556970e+00,1.1660059812395938e+00,9.4306486168922884e-02,1.9635083465848705e+01,2.6481868976637791e-03,2.9770000000000000e+03
8.1000000000000000e+04,-1.2036854458586932e+00,1.1640014760646349e+00,9.5741405661658494e-02,2.0715350498736203e+01,1.7910889989012483e-05,2.7710000000000000e+03
8.2000000000000000e+04,-1.2037952854233485e+00,1.1673480095036535e+00,9.7327000890233051e-02,2.2008800192849730e+01,-2.6955988341605588e-03,2.6880000000000000e+03
8.3000000000000000e+04,-1.2038332550210238e+00,1.1637835506644720e+00,9.7580580956855942e-02,2.1937760268971967e+01,-2.0585607402320454e-03,2.5930000000000000e+03
8.4000000000000000e+04,-1.2038269782502591e+00,1.1619164194363272e+00,9.7649082749014890e-02,2.1886137128914427e+01,-1.8402471399150010e-03,2.9150000000000000e+03
8.5000000000000000e+04,-1.2037471135633699e+00,1.1631612972506427e+00,9.7457401677627314e-02,2.1765665886564797e+01,-1.1478947306502276e-03,2.7710000000000000e+03
8.6000000000000000e+04,-1.2037099289543145e+00,1.1689168006217936e+00,9.7283433913559147e-02,2.1643751910263475e+01,-1.7778746758758618e-03,2.8290000000000000e+03
8.7000000000000000e+04,-1.2037010838955873e+00,1.1664541720583415e+00,9.6939798393121918e-02,2.1540085687140756e+01,-1.0172457787841519e-03,2.8700000000000000e+03
8.8000000000000000e+04,-1.2037265031079192e+00,1.1649284642914104e+00,9.6529930341700668e-02,2.1447319400559508e+01,-8.2410881694526203e-04,2.8950000000000000e+03
8.9000000000000000e+04,-1.2037181649644386e+00,1.1623583349776971e+00,9.6275648588218105e-02,2.1367503273052414e+01,-1.2325367130706396e-03,2.8670000000000000e+03
9.0000000000000000e+04,-1.2037123409739892e+00,1.1609727542930179e+00,9.6139887334585172e-02,2.1294523520963544e+01,-3.6003599960000442e-04,2.9030000000000000e+03
9.1000000000000000e+04,-1.2038374347534642e+00,1.1656828899847138e+00,9.6683851825804121e-02,2.1463116777116827e+01,1.2386281469434401e-03,2.8580000000000000e+03
9.2000000000000000e+04,-1.2038152933120292e+00,1.1648207017205034e+00,9.6576291562048250e-02,2.1346971506068545e+01,2.0157541765850372e-03,2.8310000000000000e+03
9.3000000000000000e+04,-1.2038039763013302e+00,1.1619458484308174e+00,9.6079728174965864e-02,2.1262464670251227e+01,1.9280136772722872e-03,2.9180000000000000e+03
9.4000000000000000e+04,-1.2037928149700536e+00,1.1617041542117172e+00,9.5943560174891751e-02,2.1147768387399779e+01,1.5201221263603578e-03,3.0140000000000000e+03
9.5000000000000000e+04,-1.2037135945937412e+00,1.1630614921264351e+00,9.6425707097820015e-02,2.1186343198936758e+01,2.9848675277102344e-03,2.8110000000000000e+03
9.6000000000000000e+04,-1.2037752315080053e+00,1.1618570586625072e+00,9.6505155154633801e-02,2.1257263032794544e+01,3.6332892365704525e-03,2.6910000000000000e+03
9.7000000000000000e+04,-1.2037558458160225e+00,1.1599729850939993e+00,9.6331753280894009e-02,2.1237842759641630e+01,2.8824445108813312e-03,2.8120000000000000e+03
9.8000000000000000e+04,-1.2037349047458701e+00,1.1604812502504016e+00,9.5884141998551040e-02,2.1200498410096152e+01,2.7208150937235334e-03,2.7410000000000000e+03
9.9000000000000000e+04,-1.2036752356036808e+00,1.1624211219931022e+00,9.5712944313693801e-02,2.1155965767259172e+01,2.4028120928071433e-03,2.8570000000000000e+03
1.0000000000000000e+05,-1.2037700262997371e+00,1.1636663209207150e+00,9.6569970300297001e-02,2.1617616338037116e+01,4.1929180708192917e-03,2.8550000000000000e+03
1.0100000000000000e+05,-1.2036704507876159e+00,1.1627739270936905e+00,9.6477878436847159e-02,2.1614608044466198e+01,3.4663914218671103e-03,2.9980000000000000e+03
1.0200000000000000e+05,-1.2035965529749708e+00,1.1615067973872648e+00,9.6370914010646958e-02,2.1547907701382286e+01,2.8184194272605173e-03,2.7730000000000000e+03
1.0300000000000000e+05,-1.2035643187930214e+00,1.1623145848709262e+00,9.6466688672925516e-02,2.1549517332983235e+01,2.1949748060698438e-03,2.5510000000000000e+03
1.0400000000000000e+05,-1.2035930039134239e+00,1.1604802282496045e+00,9.6377642522668061e-02,2.1475608254343456e+01,2.8974375246391864e-03,2.7040000000000000e+03
1.0500000000000000e+05,-1.2035841144370054e+00,1.1580883102517368e+00,9.6358615632232081e-02,2.1355844314513210e+01,2.1770859325149286e-03,2.8430000000000000e+03
1.0600000000000000e+05,-1.2035719663022049e+00,1.1547256166974289e+00,9.6154345713719683e-02,2.1282181201932332e+01,2.1892548183507702e-03,2.7520000000000000e+03
1.0700000000000000e+05,-1.2035499406547603e+00,1.1534887450121136e+00,9.6108627022177359e-02,2.1294946500749063e+01,2.2902440164110616e-03,2.8370000000000000e+03
1.0800000000000000e+05,-1.2035791927852522e+00,1.1524827696108777e+00,9.6041181100175010e-02,2.1251001205349130e+01,3.0266534569124361e-03,2.6840000000000000e+03
1.0900000000000000e+05,-1.2036207374244274e+00,1.1532438541136476e+00,9.6237924422711715e-02,2.1286556948560925e+01,2.0562123283272629e-03,2.8240000000000000e+03
1.1000000000000000e+05,-1.2036422505249951e+00,1.1524094269041800e+00,9.6269688457377670e-02,2.1243143831352420e+01,1.1731420623448878e-03,2.7190000000000000e+03
1.1100000000000000e+05,-1.2036090557742725e+00,1.1511914610050411e+00,9.6428635778056049e-02,2.1195382716458859e+01,2.2087188403708074e-04,2.8650000000000000e+03
1.1200000000000000e+05,-1.2036741850519193e+00,1.1515667458577081e+00,9.6260899456254850e-02,2.1105984040953086e+01,5.9419112329354207e-05,2.8890000000000000e+03
1.1300000000000000e+05,-1.2036342687232857e+00,1.1509749117540196e+00,9.6018881248838506e-02,2.1038442858727183e+01,-7.3694923053778285e-05,2.7250000000000000e+03
1.1400000000000000e+05,-1.2035427198007036e+00,1.1538357393841983e+00,9.5755700388593087e-02,2.0941801688804723e+01,4.5588372031824280e-04,2.8360000000000000e+03
1.1500000000000000e+05,-1.2036001495639168e+00,1.1557693773290765e+00,9.6269928087581849e-02,2.1185552815928610e+01,-4.4545699602612150e-04,2.8720000000000000e+03
1.1600000000000000e+05,-1.2035281799294832e+00,1.1555680035541041e+00,9.6340153964189962e-02,2.1192494496342359e+01,-1.2513771433004888e-03,2.8210000000000000e+03
1.1700000000000000e+05,-1.2036318048563688e+00,1.1560597043769021e+00,9.7021845967128484e-02,2.1460254997881357e+01,-2.7405150383330058e-03,2.7190000000000000e+03
1.1800000000000000e+05,-1.2036848162303710e+00,1.1564700382311519e+00,9.7670865501139820e-02,2.1701865874318376e+01,-4.1881119651528383e-03,2.5790000000000000e+03
1.1900000000000000e+05,-1.2038012823421651e+00,1.1590789317060262e+00,9.7213860387727835e-02,2.1650270714065304e+01,-4.0891337047587835e-03,2.8920000000000000e+03
1.2000000000000000e+05,-1.2037903250806243e+00,1.1589658235406710e+00,9.6894439213006556e-02,2.1593706340616848e+01,-3.9841734652211226e-03,2.7400000000000000e+03
1.2100000000000000e+05,-1.2038461930066695e+00,1.1587657093624066e+00,9.6988286047222760e-02,2.1705455874904725e+01,-3.7331856761514365e-03,2.7160000000000000e+03
1.2200000000000000e+05,-1.2038967254366768e+00,1.1613141021298037e+00,9.7101958180670647e-02,2.1826640208625026e+01,-2.8292227112892521e-03,2.8400000000000000e+03
1.2300000000000000e+05,-1.2038977309127568e+00,1.1612681550113484e+00,9.7116838074487205e-02,2.1731535343095572e+01,-2.9438053349159763e-03,2.7150000000000000e+03
1.2400000000000000e+05,-1.2039632615866001e+00,1.1619925891401039e+00,9.7201245151248783e-02,2.1694848884543564e+01,-2.3407166071241358e-03,2.8370000000000000e+03
1.2500000000000000e+05,-1.2040108863129095e+00,1.1648083202266653e+00,9.6816403068775453e-02,2.1640862581337608e+01,-1.9983200134398925e-03,2.8420000000000000e+03
1.2600000000000000e+05,-1.2039857270974039e+00,1.1635659936836198e+00,9.6748136919548255e-02,2.1689275107775000e+01,-2.5293608780882692e-03,2.8190000000000000e+03
1.2700000000000000e+05,-1.2039626680104880e+00,1.1620367791503670e+00,9.6417346320107719e-02,2.1646275981621425e+01,-2.8600640939835122e-03,2.8450000000000000e+03
1.2800000000000000e+05,-1.2038827134163015e+00,1.1622077323175555e+00,9.6277849391801618e-02,2.1589603214245091e+01,-2.8015609253052710e-03,2.8640000000000000e+03
1.2900000000000000e+05,-1.2038890830303641e+00,1.1610571278362638e+00,9.5917851799598455e-02,2.1558383194028561e+01,-2.9552856179409464e-03,2.8410000000000000e+03
1.3000000000000000e+05,-1.2038915023730588e+00,1.1592869486292410e+00,9.5806889177775550e-02,2.1465921410542109e+01,-2.3711586833947431e-03,2.7520000000000000e+03
1.3100000000000000e+05,-1.2039074419279243e+00,1.1585910640160244e+00,9.5827491393195477e-02,2.1441255150485375e+01,-1.7261517087655818e-03,2.8140000000000000e+03
1.3200000000000000e+05,-1.2039037704259816e+00,1.1574602724689369e+00,9.5450810221134691e-02,2.1394842149423329e+01,-1.8080105453746561e-03,2.9200000000000000e+03
1.3300000000000000e+05,-1.2039627401297734e+00,1.1600128340069205e+00,9.6142570356613860e-02,2.1955488573422311e+01,-3.1485417402876670e-03,2.8430000000000000e+03
1.3400000000000000e+05,-1.2039605405929805e+00,1.1580579393796830e+00,9.5846619055081683e-02,2.1875506379640296e+01,-2.9850911560361489e-03,2.7810000000000000e+03
1.3500000000000000e+05,-1.2039353930711625e+00,1.1573225571059933e+00,9.5694303005162920e-02,2.1855517355070258e+01,-2.4381286064547670e-03,2.7550000000000000e+03
1.3600000000000000e+05,-1.2039694266953920e+00,1.1556291507577732e+00,9.6097203697031633e-02,2.1953814197033058e+01,-1.3140829846839362e-03,2.9090000000000000e+03
1.3700000000000000e+05,-1.2039463595156239e+00,1.1559393327476251e+00,9.6117623958949211e-02,2.1938812347384058e+01,-1.3437755928788840e-03,2.8200000000000000e+03
1.3800000000000000e+05,-1.2039417540452606e+00,1.1546849798768137e+00,9.6200892747154002e-02,2.1954244093944176e+01,-7.5593800044927207e-04,2.9910000000000000e+03
1.3900000000000000e+05,-1.2039686879950504e+00,1.1539164411188620e+00,9.6352434874569251e-02,2.1965318892142765e+01,-1.4601218696268371e-03,2.6600000000000000e+03
1.4000000000000000e+05,-1.2039388375797315e+00,1.1531237986000877e+00,9.6451066778094452e-02,2.1937218333654066e+01,-2.2172284483682257e-03,2.7420000000000000e+03
1.4100000000000000e+05,-1.2039952737923845e+00,1.1528474193552716e+00,9.6562224381387368e-02,2.1893966368794811e+01,-1.8799880851908854e-03,2.8380000000000000e+03
1.4200000000000000e+05,-1.2040189885986718e+00,1.1540226457614660e+00,9.6091837381426889e-02,2.1884358891507478e+01,-1.8354532714558349e-03,2.7330000000000000e+03
1.4300000000000000e+05,-1.2040262851308734e+00,1.1533877880736771e+00,9.5817815260033148e-02,2.1818390145693723e+01,-1.6855364647799665e-03,2.7910000000000000e+03
1.4400000000000000e+05,-1.2040673328657441e+00,1.1523669041424163e+00,9.5655094061846802e-02,2.1754767437545308e+01,-2.1245296907660364e-03,2.7430000000000000e+03
1.4500000000000000e+05,-1.2040264605071689e+00,1.1509814558312710e+00,9.5411813711629573e-02,2.1720246967351720e+01,-2.3289329039110074e-03,2.8100000000000000e+03
1.4600000000000000e+05,-1.2040127067622826e+00,1.1504479624284432e+00,9.5519189594591825e-02,2.1680347876798582e+01,-3.0537188101451358e-03,2.8370000000000000e+03
1.4700000000000000e+05,-1.2040360024761736e+00,1.1494982651822889e+00,9.5668965517241383e-02,2.1648192629857004e+01,-3.1833905891796655e-03,2.8550000000000000e+03
1.4800000000000000e+05,-1.2039758434064636e+00,1.1491902799092026e+00,9.5315049222640391e-02,2.1609486422694953e+01,-3.3178789332504507e-03,2.9460000000000000e+03
1.4900000000000000e+05,-1.2039867490822209e+00,1.1483394005625613e+00,9.5555749290273218e-02,2.1640053065565855e+01,-2.5383413534137353e-03,2.6940000000000000e+03
1.5000000000000000e+05,-1.2039678935473763e+00,1.1476303298642030e+00,9.5406847954346966e-02,2.1568207989885110e+01,-2.3261404923967176e-03,2.9680000000000000e+03
1.5100000000000000e+05,-1.2040416288633851e+00,1.1500723606425649e+00,9.5543898384778919e-02,2.1534771877359994e+01,-3.0796153667856504e-03,2.8740000000000000e+03
1.5200000000000000e+05,-1.2040242314195302e+00,1.1495561947916737e+00,9.5334896480944203e-02,2.1478733377537985e+01,-3.1316451865448253e-03,2.8660000000000000e+03
1.5300000000000000e+05,-1.2040454611407769e+00,1.1493309932807461e+00,9.5055965647283344e-02,2.1418129641237513e+01,-2.9768158378049815e-03,2.7790000000000000e+03
1.5400000000000000e+05,-1.2040395322108297e+00,1.1476692427674102e+00,9.5177879364419710e-02,2.1362950133544672e+01,-2.2425581652067194e-03,2.8250000000000000e+03
1.5500000000000000e+05,-1.2040331146250669e+00,1.1490239161232281e+00,9.4983118818588258e-02,2.1303970813863049e+01,-2.4614705711576055e-03,2.8900000000000000e+03
1.5600000000000000e+05,-1.2040128742764469e+00,1.1484132284686592e+00,9.4751783642412546e-02,2.1247564351248858e+01,-2.4873520041538196e-03,2.8370000000000000e+03
1.5700000000000000e+05,-1.2040192457372882e+00,1.1471531082684590e+00,9.4911138145616900e-02,2.1279345869684612e+01,-3.2290265667097662e-03,2.8480000000000000e+03
1.5800000000000000e+05,-1.2040377668495768e+00,1.1456357334683545e+00,9.5137867481851379e-02,2.1303364643395440e+01,-3.0306960082531124e-03,2.8430000000000000e+03
1.5900000000000000e+05,-1.2039942339985283e+00,1.1450468357652426e+00,9.4932279671197037e-02,2.1252112871789794e+01,-2.9104810661568165e-03,2.6460000000000000e+03
1.6000000000000000e+05,-1.2040369772688921e+00,1.1441550741577522e+00,9.4897853138417879e-02,2.1268651714482861e+01,-2.5612627421078616e-03,2.8530000000000000e+03
1.6100000000000000e+05,-1.2041017285606923e+00,1.1480242023270371e+00,9.5281919988074601e-02,2.1483861316101898e+01,-1.9315084999472053e-03,2.5970000000000000e+03
